cell,gene,expr_real,expr_wt,expr_ko,diff
571,FOXM1,0.0,0.0,0.0,0.0
572,FOXM1,0.0,0.0,1.0,1.0
573,FOXM1,2.0,0.0,0.0,0.0
574,FOXM1,2.0,3.0,0.0,-3.0
575,FOXM1,1.0,0.0,0.0,0.0
576,FOXM1,0.0,0.0,0.0,0.0
577,FOXM1,1.0,0.0,0.0,0.0
578,FOXM1,0.0,1.0,0.0,-1.0
579,FOXM1,2.0,0.0,0.0,0.0
580,FOXM1,0.0,0.0,0.0,0.0
581,FOXM1,0.0,2.0,0.0,-2.0
582,FOXM1,0.0,2.0,1.0,-1.0
583,FOXM1,1.0,0.0,0.0,0.0
584,FOXM1,1.0,0.0,0.0,0.0
585,FOXM1,0.0,0.0,1.0,1.0
586,FOXM1,0.0,0.0,0.0,0.0
587,FOXM1,0.0,0.0,1.0,1.0
588,FOXM1,0.0,1.0,0.0,-1.0
589,FOXM1,0.0,2.0,1.0,-1.0
590,FOXM1,0.0,0.0,0.0,0.0
591,FOXM1,3.0,0.0,0.0,0.0
592,FOXM1,0.0,3.0,0.0,-3.0
593,FOXM1,0.0,0.0,1.0,1.0
594,FOXM1,1.0,0.0,0.0,0.0
595,FOXM1,0.0,0.0,0.0,0.0
596,FOXM1,0.0,0.0,0.0,0.0
597,FOXM1,0.0,1.0,0.0,-1.0
598,FOXM1,0.0,4.0,1.0,-3.0
599,FOXM1,2.0,0.0,0.0,0.0
600,FOXM1,0.0,0.0,0.0,0.0
601,FOXM1,0.0,0.0,0.0,0.0
602,FOXM1,0.0,0.0,0.0,0.0
603,FOXM1,1.0,0.0,0.0,0.0
604,FOXM1,0.0,0.0,0.0,0.0
605,FOXM1,5.0,1.0,1.0,0.0
606,FOXM1,1.0,1.0,0.0,-1.0
607,FOXM1,0.0,0.0,0.0,0.0
608,FOXM1,0.0,0.0,0.0,0.0
609,FOXM1,0.0,0.0,0.0,0.0
610,FOXM1,0.0,0.0,0.0,0.0
611,FOXM1,2.0,0.0,0.0,0.0
612,FOXM1,0.0,0.0,0.0,0.0
613,FOXM1,0.0,1.0,1.0,0.0
614,FOXM1,0.0,2.0,0.0,-2.0
615,FOXM1,0.0,0.0,1.0,1.0
616,FOXM1,2.0,1.0,0.0,-1.0
617,FOXM1,2.0,0.0,0.0,0.0
618,FOXM1,0.0,1.0,0.0,-1.0
619,FOXM1,2.0,2.0,0.0,-2.0
620,FOXM1,0.0,2.0,3.0,1.0
621,FOXM1,0.0,0.0,0.0,0.0
622,FOXM1,0.0,0.0,0.0,0.0
623,FOXM1,1.0,0.0,0.0,0.0
624,FOXM1,0.0,0.0,0.0,0.0
625,FOXM1,0.0,3.0,0.0,-3.0
626,FOXM1,1.0,1.0,0.0,-1.0
627,FOXM1,0.0,1.0,0.0,-1.0
628,FOXM1,0.0,0.0,0.0,0.0
629,FOXM1,0.0,1.0,0.0,-1.0
630,FOXM1,0.0,2.0,3.0,1.0
631,FOXM1,0.0,1.0,0.0,-1.0
632,FOXM1,3.0,1.0,0.0,-1.0
633,FOXM1,0.0,1.0,0.0,-1.0
634,FOXM1,0.0,1.0,0.0,-1.0
635,FOXM1,0.0,0.0,1.0,1.0
636,FOXM1,1.0,1.0,0.0,-1.0
637,FOXM1,0.0,0.0,0.0,0.0
638,FOXM1,0.0,0.0,0.0,0.0
639,FOXM1,0.0,0.0,0.0,0.0
640,FOXM1,0.0,1.0,0.0,-1.0
641,FOXM1,1.0,0.0,0.0,0.0
642,FOXM1,0.0,0.0,0.0,0.0
643,FOXM1,0.0,0.0,0.0,0.0
644,FOXM1,0.0,0.0,0.0,0.0
645,FOXM1,1.0,0.0,0.0,0.0
646,FOXM1,0.0,0.0,1.0,1.0
647,FOXM1,0.0,0.0,0.0,0.0
648,FOXM1,0.0,2.0,1.0,-1.0
649,FOXM1,2.0,0.0,2.0,2.0
650,FOXM1,1.0,4.0,2.0,-2.0
651,FOXM1,0.0,0.0,0.0,0.0
652,FOXM1,0.0,1.0,2.0,1.0
653,FOXM1,0.0,0.0,0.0,0.0
654,FOXM1,0.0,1.0,0.0,-1.0
655,FOXM1,0.0,1.0,0.0,-1.0
656,FOXM1,0.0,1.0,5.0,4.0
657,FOXM1,0.0,3.0,0.0,-3.0
658,FOXM1,0.0,0.0,0.0,0.0
659,FOXM1,0.0,1.0,0.0,-1.0
660,FOXM1,1.0,0.0,0.0,0.0
661,FOXM1,0.0,1.0,0.0,-1.0
662,FOXM1,0.0,0.0,0.0,0.0
663,FOXM1,1.0,0.0,3.0,3.0
664,FOXM1,0.0,3.0,1.0,-2.0
665,FOXM1,0.0,1.0,0.0,-1.0
666,FOXM1,0.0,0.0,0.0,0.0
667,FOXM1,0.0,0.0,0.0,0.0
668,FOXM1,2.0,0.0,0.0,0.0
669,FOXM1,0.0,1.0,0.0,-1.0
670,FOXM1,0.0,2.0,0.0,-2.0
671,FOXM1,0.0,0.0,0.0,0.0
672,FOXM1,0.0,2.0,0.0,-2.0
673,FOXM1,2.0,0.0,0.0,0.0
674,FOXM1,1.0,0.0,0.0,0.0
675,FOXM1,0.0,0.0,0.0,0.0
676,FOXM1,0.0,0.0,0.0,0.0
677,FOXM1,0.0,0.0,0.0,0.0
678,FOXM1,3.0,0.0,0.0,0.0
679,FOXM1,0.0,0.0,0.0,0.0
680,FOXM1,1.0,0.0,0.0,0.0
681,FOXM1,0.0,0.0,2.0,2.0
682,FOXM1,0.0,1.0,1.0,0.0
683,FOXM1,0.0,0.0,0.0,0.0
684,FOXM1,0.0,1.0,0.0,-1.0
685,FOXM1,0.0,0.0,0.0,0.0
686,FOXM1,0.0,0.0,0.0,0.0
687,FOXM1,1.0,0.0,3.0,3.0
688,FOXM1,0.0,0.0,0.0,0.0
689,FOXM1,1.0,0.0,0.0,0.0
690,FOXM1,2.0,2.0,1.0,-1.0
691,FOXM1,0.0,1.0,0.0,-1.0
692,FOXM1,0.0,0.0,0.0,0.0
693,FOXM1,0.0,0.0,0.0,0.0
694,FOXM1,0.0,0.0,0.0,0.0
695,FOXM1,0.0,3.0,0.0,-3.0
696,FOXM1,1.0,0.0,1.0,1.0
697,FOXM1,0.0,0.0,0.0,0.0
698,FOXM1,0.0,0.0,0.0,0.0
699,FOXM1,1.0,1.0,2.0,1.0
700,FOXM1,3.0,0.0,0.0,0.0
701,FOXM1,0.0,0.0,0.0,0.0
702,FOXM1,0.0,1.0,1.0,0.0
703,FOXM1,0.0,0.0,0.0,0.0
704,FOXM1,0.0,4.0,1.0,-3.0
705,FOXM1,1.0,1.0,0.0,-1.0
706,FOXM1,0.0,0.0,0.0,0.0
707,FOXM1,2.0,0.0,0.0,0.0
708,FOXM1,0.0,0.0,0.0,0.0
709,FOXM1,1.0,1.0,1.0,0.0
710,FOXM1,0.0,0.0,0.0,0.0
711,FOXM1,0.0,0.0,0.0,0.0
712,FOXM1,0.0,0.0,0.0,0.0
713,FOXM1,0.0,0.0,4.0,4.0
714,FOXM1,0.0,1.0,0.0,-1.0
715,FOXM1,3.0,0.0,0.0,0.0
716,FOXM1,2.0,0.0,0.0,0.0
717,FOXM1,0.0,0.0,0.0,0.0
718,FOXM1,0.0,0.0,0.0,0.0
719,FOXM1,0.0,1.0,0.0,-1.0
720,FOXM1,0.0,0.0,0.0,0.0
721,FOXM1,0.0,1.0,0.0,-1.0
722,FOXM1,0.0,0.0,0.0,0.0
723,FOXM1,0.0,0.0,0.0,0.0
724,FOXM1,0.0,0.0,0.0,0.0
725,FOXM1,0.0,0.0,0.0,0.0
726,FOXM1,1.0,1.0,0.0,-1.0
727,FOXM1,0.0,0.0,0.0,0.0
728,FOXM1,2.0,0.0,0.0,0.0
729,FOXM1,0.0,0.0,0.0,0.0
730,FOXM1,0.0,1.0,0.0,-1.0
731,FOXM1,1.0,0.0,0.0,0.0
732,FOXM1,0.0,2.0,0.0,-2.0
733,FOXM1,0.0,0.0,0.0,0.0
734,FOXM1,0.0,0.0,0.0,0.0
735,FOXM1,0.0,0.0,0.0,0.0
736,FOXM1,2.0,0.0,0.0,0.0
737,FOXM1,0.0,1.0,1.0,0.0
738,FOXM1,2.0,0.0,1.0,1.0
739,FOXM1,0.0,0.0,0.0,0.0
740,FOXM1,1.0,5.0,1.0,-4.0
741,FOXM1,0.0,2.0,0.0,-2.0
742,FOXM1,0.0,0.0,0.0,0.0
743,FOXM1,0.0,0.0,0.0,0.0
744,FOXM1,0.0,0.0,0.0,0.0
745,FOXM1,3.0,0.0,0.0,0.0
746,FOXM1,3.0,0.0,0.0,0.0
747,FOXM1,0.0,0.0,0.0,0.0
748,FOXM1,1.0,1.0,0.0,-1.0
749,FOXM1,0.0,0.0,1.0,1.0
750,FOXM1,1.0,1.0,0.0,-1.0
751,FOXM1,2.0,1.0,2.0,1.0
752,FOXM1,0.0,1.0,0.0,-1.0
753,FOXM1,0.0,0.0,0.0,0.0
754,FOXM1,0.0,4.0,0.0,-4.0
755,FOXM1,0.0,0.0,0.0,0.0
756,FOXM1,0.0,0.0,0.0,0.0
757,FOXM1,0.0,0.0,0.0,0.0
758,FOXM1,2.0,1.0,0.0,-1.0
759,FOXM1,0.0,1.0,0.0,-1.0
760,FOXM1,0.0,1.0,0.0,-1.0
761,FOXM1,0.0,0.0,0.0,0.0
762,FOXM1,0.0,6.0,1.0,-5.0
763,FOXM1,0.0,0.0,0.0,0.0
764,FOXM1,0.0,1.0,0.0,-1.0
765,FOXM1,0.0,5.0,0.0,-5.0
766,FOXM1,0.0,1.0,0.0,-1.0
767,FOXM1,0.0,0.0,0.0,0.0
768,FOXM1,1.0,1.0,0.0,-1.0
769,FOXM1,0.0,0.0,1.0,1.0
770,FOXM1,0.0,0.0,0.0,0.0
771,FOXM1,0.0,0.0,1.0,1.0
772,FOXM1,2.0,0.0,0.0,0.0
773,FOXM1,1.0,0.0,0.0,0.0
774,FOXM1,0.0,0.0,0.0,0.0
775,FOXM1,0.0,1.0,0.0,-1.0
776,FOXM1,0.0,2.0,0.0,-2.0
777,FOXM1,0.0,0.0,2.0,2.0
778,FOXM1,2.0,2.0,0.0,-2.0
779,FOXM1,1.0,2.0,0.0,-2.0
780,FOXM1,2.0,1.0,0.0,-1.0
781,FOXM1,1.0,0.0,1.0,1.0
782,FOXM1,0.0,0.0,0.0,0.0
783,FOXM1,0.0,1.0,0.0,-1.0
784,FOXM1,0.0,2.0,0.0,-2.0
785,FOXM1,0.0,0.0,0.0,0.0
786,FOXM1,0.0,0.0,0.0,0.0
787,FOXM1,0.0,0.0,0.0,0.0
788,FOXM1,4.0,1.0,0.0,-1.0
789,FOXM1,0.0,0.0,0.0,0.0
790,FOXM1,0.0,0.0,1.0,1.0
791,FOXM1,2.0,0.0,0.0,0.0
792,FOXM1,1.0,3.0,1.0,-2.0
793,FOXM1,2.0,0.0,0.0,0.0
794,FOXM1,0.0,0.0,0.0,0.0
795,FOXM1,0.0,0.0,1.0,1.0
796,FOXM1,0.0,1.0,1.0,0.0
797,FOXM1,0.0,2.0,0.0,-2.0
798,FOXM1,0.0,2.0,0.0,-2.0
799,FOXM1,0.0,0.0,0.0,0.0
800,FOXM1,0.0,0.0,0.0,0.0
801,FOXM1,0.0,0.0,0.0,0.0
802,FOXM1,0.0,0.0,0.0,0.0
803,FOXM1,1.0,0.0,0.0,0.0
804,FOXM1,0.0,0.0,2.0,2.0
805,FOXM1,1.0,0.0,0.0,0.0
806,FOXM1,2.0,0.0,0.0,0.0
807,FOXM1,1.0,1.0,0.0,-1.0
808,FOXM1,0.0,0.0,1.0,1.0
809,FOXM1,0.0,0.0,1.0,1.0
810,FOXM1,1.0,0.0,0.0,0.0
811,FOXM1,0.0,0.0,0.0,0.0
812,FOXM1,1.0,0.0,0.0,0.0
813,FOXM1,0.0,3.0,1.0,-2.0
814,FOXM1,0.0,0.0,1.0,1.0
815,FOXM1,2.0,1.0,0.0,-1.0
816,FOXM1,0.0,0.0,0.0,0.0
817,FOXM1,1.0,0.0,1.0,1.0
818,FOXM1,1.0,2.0,1.0,-1.0
819,FOXM1,2.0,0.0,0.0,0.0
820,FOXM1,0.0,0.0,0.0,0.0
821,FOXM1,0.0,5.0,1.0,-4.0
822,FOXM1,0.0,0.0,1.0,1.0
823,FOXM1,2.0,0.0,0.0,0.0
824,FOXM1,0.0,1.0,0.0,-1.0
825,FOXM1,0.0,0.0,0.0,0.0
826,FOXM1,1.0,1.0,0.0,-1.0
827,FOXM1,0.0,0.0,0.0,0.0
828,FOXM1,0.0,0.0,0.0,0.0
829,FOXM1,0.0,0.0,0.0,0.0
830,FOXM1,1.0,0.0,0.0,0.0
831,FOXM1,0.0,0.0,0.0,0.0
832,FOXM1,1.0,0.0,0.0,0.0
833,FOXM1,0.0,0.0,0.0,0.0
834,FOXM1,2.0,1.0,0.0,-1.0
835,FOXM1,0.0,0.0,0.0,0.0
836,FOXM1,1.0,0.0,0.0,0.0
837,FOXM1,0.0,2.0,2.0,0.0
838,FOXM1,2.0,1.0,1.0,0.0
839,FOXM1,0.0,0.0,1.0,1.0
840,FOXM1,0.0,0.0,1.0,1.0
841,FOXM1,0.0,0.0,0.0,0.0
842,FOXM1,0.0,0.0,0.0,0.0
843,FOXM1,0.0,0.0,0.0,0.0
844,FOXM1,0.0,0.0,0.0,0.0
845,FOXM1,0.0,1.0,4.0,3.0
846,FOXM1,2.0,0.0,0.0,0.0
847,FOXM1,0.0,0.0,1.0,1.0
848,FOXM1,0.0,0.0,0.0,0.0
849,FOXM1,0.0,0.0,0.0,0.0
850,FOXM1,0.0,0.0,0.0,0.0
851,FOXM1,0.0,0.0,0.0,0.0
852,FOXM1,0.0,0.0,0.0,0.0
853,FOXM1,0.0,1.0,0.0,-1.0
854,FOXM1,0.0,0.0,0.0,0.0
855,FOXM1,0.0,2.0,0.0,-2.0
856,FOXM1,2.0,0.0,1.0,1.0
857,FOXM1,0.0,0.0,0.0,0.0
858,FOXM1,0.0,0.0,0.0,0.0
859,FOXM1,0.0,0.0,0.0,0.0
860,FOXM1,0.0,0.0,1.0,1.0
861,FOXM1,0.0,0.0,1.0,1.0
862,FOXM1,4.0,1.0,0.0,-1.0
863,FOXM1,0.0,1.0,0.0,-1.0
864,FOXM1,0.0,0.0,2.0,2.0
865,FOXM1,2.0,0.0,2.0,2.0
866,FOXM1,0.0,0.0,0.0,0.0
867,FOXM1,0.0,2.0,0.0,-2.0
868,FOXM1,0.0,1.0,0.0,-1.0
869,FOXM1,0.0,0.0,0.0,0.0
870,FOXM1,1.0,1.0,0.0,-1.0
871,FOXM1,0.0,0.0,0.0,0.0
872,FOXM1,1.0,0.0,0.0,0.0
873,FOXM1,0.0,0.0,0.0,0.0
874,FOXM1,1.0,7.0,0.0,-7.0
875,FOXM1,2.0,2.0,2.0,0.0
876,FOXM1,3.0,3.0,1.0,-2.0
877,FOXM1,0.0,0.0,1.0,1.0
878,FOXM1,0.0,0.0,0.0,0.0
879,FOXM1,0.0,0.0,0.0,0.0
880,FOXM1,0.0,4.0,1.0,-3.0
881,FOXM1,0.0,1.0,0.0,-1.0
882,FOXM1,0.0,1.0,0.0,-1.0
883,FOXM1,0.0,0.0,1.0,1.0
884,FOXM1,3.0,0.0,0.0,0.0
885,FOXM1,1.0,1.0,1.0,0.0
886,FOXM1,2.0,0.0,1.0,1.0
887,FOXM1,0.0,1.0,0.0,-1.0
888,FOXM1,0.0,0.0,0.0,0.0
889,FOXM1,0.0,0.0,0.0,0.0
890,FOXM1,0.0,0.0,0.0,0.0
891,FOXM1,0.0,0.0,0.0,0.0
892,FOXM1,0.0,0.0,0.0,0.0
893,FOXM1,1.0,0.0,0.0,0.0
894,FOXM1,0.0,0.0,4.0,4.0
895,FOXM1,0.0,2.0,0.0,-2.0
896,FOXM1,0.0,0.0,0.0,0.0
897,FOXM1,0.0,1.0,0.0,-1.0
898,FOXM1,0.0,0.0,0.0,0.0
899,FOXM1,0.0,1.0,0.0,-1.0
900,FOXM1,0.0,1.0,2.0,1.0
901,FOXM1,0.0,1.0,0.0,-1.0
902,FOXM1,0.0,0.0,0.0,0.0
903,FOXM1,0.0,0.0,0.0,0.0
904,FOXM1,1.0,2.0,0.0,-2.0
905,FOXM1,1.0,0.0,0.0,0.0
906,FOXM1,2.0,1.0,0.0,-1.0
907,FOXM1,0.0,1.0,0.0,-1.0
908,FOXM1,0.0,1.0,0.0,-1.0
909,FOXM1,0.0,0.0,0.0,0.0
910,FOXM1,0.0,0.0,0.0,0.0
911,FOXM1,0.0,0.0,1.0,1.0
912,FOXM1,0.0,0.0,0.0,0.0
913,FOXM1,0.0,1.0,1.0,0.0
914,FOXM1,0.0,0.0,3.0,3.0
915,FOXM1,2.0,0.0,1.0,1.0
916,FOXM1,1.0,2.0,2.0,0.0
917,FOXM1,0.0,1.0,0.0,-1.0
918,FOXM1,1.0,0.0,0.0,0.0
919,FOXM1,0.0,0.0,1.0,1.0
920,FOXM1,1.0,0.0,0.0,0.0
921,FOXM1,0.0,2.0,0.0,-2.0
922,FOXM1,1.0,1.0,1.0,0.0
923,FOXM1,0.0,1.0,1.0,0.0
924,FOXM1,0.0,0.0,0.0,0.0
925,FOXM1,0.0,0.0,0.0,0.0
926,FOXM1,0.0,0.0,0.0,0.0
927,FOXM1,0.0,0.0,1.0,1.0
928,FOXM1,3.0,1.0,0.0,-1.0
929,FOXM1,0.0,0.0,0.0,0.0
930,FOXM1,0.0,0.0,0.0,0.0
931,FOXM1,0.0,1.0,2.0,1.0
932,FOXM1,0.0,3.0,1.0,-2.0
933,FOXM1,0.0,0.0,0.0,0.0
934,FOXM1,0.0,0.0,0.0,0.0
935,FOXM1,0.0,0.0,0.0,0.0
936,FOXM1,0.0,0.0,1.0,1.0
937,FOXM1,3.0,0.0,0.0,0.0
938,FOXM1,0.0,2.0,2.0,0.0
939,FOXM1,0.0,4.0,1.0,-3.0
940,FOXM1,3.0,0.0,0.0,0.0
941,FOXM1,1.0,1.0,0.0,-1.0
942,FOXM1,1.0,0.0,0.0,0.0
943,FOXM1,0.0,0.0,0.0,0.0
944,FOXM1,0.0,0.0,0.0,0.0
945,FOXM1,0.0,0.0,0.0,0.0
946,FOXM1,1.0,2.0,0.0,-2.0
947,FOXM1,0.0,1.0,0.0,-1.0
948,FOXM1,1.0,1.0,0.0,-1.0
949,FOXM1,0.0,0.0,1.0,1.0
950,FOXM1,0.0,0.0,0.0,0.0
951,FOXM1,1.0,0.0,0.0,0.0
952,FOXM1,0.0,0.0,2.0,2.0
953,FOXM1,0.0,0.0,0.0,0.0
954,FOXM1,0.0,0.0,0.0,0.0
955,FOXM1,0.0,1.0,0.0,-1.0
956,FOXM1,0.0,0.0,0.0,0.0
957,FOXM1,0.0,1.0,0.0,-1.0
958,FOXM1,0.0,2.0,0.0,-2.0
959,FOXM1,3.0,0.0,1.0,1.0
960,FOXM1,0.0,0.0,0.0,0.0
961,FOXM1,0.0,1.0,0.0,-1.0
962,FOXM1,0.0,0.0,0.0,0.0
963,FOXM1,0.0,0.0,0.0,0.0
964,FOXM1,0.0,0.0,0.0,0.0
965,FOXM1,0.0,2.0,2.0,0.0
966,FOXM1,0.0,0.0,0.0,0.0
967,FOXM1,0.0,0.0,0.0,0.0
968,FOXM1,0.0,4.0,0.0,-4.0
969,FOXM1,1.0,1.0,1.0,0.0
970,FOXM1,0.0,0.0,0.0,0.0
971,FOXM1,0.0,0.0,0.0,0.0
972,FOXM1,1.0,1.0,0.0,-1.0
973,FOXM1,3.0,0.0,0.0,0.0
974,FOXM1,0.0,1.0,0.0,-1.0
975,FOXM1,0.0,0.0,0.0,0.0
976,FOXM1,0.0,0.0,0.0,0.0
977,FOXM1,0.0,0.0,0.0,0.0
978,FOXM1,1.0,0.0,0.0,0.0
979,FOXM1,0.0,0.0,0.0,0.0
980,FOXM1,0.0,4.0,0.0,-4.0
981,FOXM1,0.0,1.0,0.0,-1.0
982,FOXM1,1.0,0.0,0.0,0.0
983,FOXM1,0.0,0.0,2.0,2.0
984,FOXM1,3.0,1.0,0.0,-1.0
985,FOXM1,0.0,0.0,0.0,0.0
986,FOXM1,0.0,0.0,0.0,0.0
987,FOXM1,0.0,3.0,0.0,-3.0
988,FOXM1,0.0,0.0,0.0,0.0
989,FOXM1,0.0,0.0,0.0,0.0
990,FOXM1,0.0,0.0,0.0,0.0
991,FOXM1,0.0,0.0,1.0,1.0
992,FOXM1,3.0,0.0,0.0,0.0
993,FOXM1,2.0,0.0,0.0,0.0
994,FOXM1,0.0,0.0,0.0,0.0
995,FOXM1,2.0,1.0,0.0,-1.0
996,FOXM1,0.0,1.0,0.0,-1.0
997,FOXM1,0.0,0.0,0.0,0.0
998,FOXM1,1.0,1.0,0.0,-1.0
999,FOXM1,1.0,5.0,1.0,-4.0
1000,FOXM1,0.0,3.0,0.0,-3.0
1001,FOXM1,0.0,0.0,0.0,0.0
1002,FOXM1,0.0,0.0,0.0,0.0
1003,FOXM1,2.0,0.0,0.0,0.0
1004,FOXM1,1.0,0.0,0.0,0.0
1005,FOXM1,0.0,0.0,0.0,0.0
1006,FOXM1,2.0,3.0,0.0,-3.0
1007,FOXM1,0.0,1.0,0.0,-1.0
1008,FOXM1,0.0,0.0,2.0,2.0
1009,FOXM1,0.0,0.0,0.0,0.0
1010,FOXM1,0.0,0.0,0.0,0.0
1011,FOXM1,0.0,0.0,0.0,0.0
1012,FOXM1,0.0,2.0,2.0,0.0
1013,FOXM1,0.0,2.0,1.0,-1.0
1014,FOXM1,0.0,1.0,2.0,1.0
1015,FOXM1,1.0,0.0,0.0,0.0
1016,FOXM1,2.0,2.0,3.0,1.0
1017,FOXM1,2.0,1.0,0.0,-1.0
1018,FOXM1,0.0,2.0,0.0,-2.0
1019,FOXM1,2.0,1.0,0.0,-1.0
1020,FOXM1,0.0,0.0,0.0,0.0
1021,FOXM1,0.0,0.0,0.0,0.0
1022,FOXM1,0.0,0.0,0.0,0.0
1023,FOXM1,0.0,0.0,0.0,0.0
1024,FOXM1,0.0,2.0,0.0,-2.0
1025,FOXM1,0.0,0.0,0.0,0.0
1026,FOXM1,0.0,0.0,0.0,0.0
1027,FOXM1,0.0,0.0,0.0,0.0
1028,FOXM1,1.0,0.0,1.0,1.0
1029,FOXM1,0.0,0.0,0.0,0.0
1030,FOXM1,3.0,0.0,0.0,0.0
1031,FOXM1,0.0,0.0,0.0,0.0
1032,FOXM1,0.0,0.0,0.0,0.0
1033,FOXM1,0.0,0.0,0.0,0.0
1034,FOXM1,0.0,0.0,0.0,0.0
1035,FOXM1,1.0,0.0,0.0,0.0
1036,FOXM1,0.0,2.0,1.0,-1.0
1037,FOXM1,1.0,0.0,0.0,0.0
1038,FOXM1,0.0,1.0,0.0,-1.0
1039,FOXM1,0.0,0.0,0.0,0.0
1040,FOXM1,0.0,0.0,0.0,0.0
1041,FOXM1,0.0,0.0,1.0,1.0
1042,FOXM1,0.0,3.0,0.0,-3.0
1043,FOXM1,0.0,1.0,0.0,-1.0
1044,FOXM1,0.0,1.0,1.0,0.0
1045,FOXM1,0.0,2.0,0.0,-2.0
1046,FOXM1,1.0,0.0,2.0,2.0
1047,FOXM1,0.0,0.0,0.0,0.0
1048,FOXM1,0.0,0.0,0.0,0.0
1049,FOXM1,0.0,0.0,0.0,0.0
1050,FOXM1,1.0,1.0,0.0,-1.0
1051,FOXM1,0.0,0.0,1.0,1.0
1052,FOXM1,0.0,2.0,0.0,-2.0
1053,FOXM1,0.0,0.0,0.0,0.0
1054,FOXM1,2.0,0.0,0.0,0.0
1055,FOXM1,0.0,0.0,0.0,0.0
1056,FOXM1,0.0,4.0,0.0,-4.0
1057,FOXM1,1.0,0.0,0.0,0.0
1058,FOXM1,0.0,1.0,2.0,1.0
1059,FOXM1,0.0,0.0,0.0,0.0
1060,FOXM1,0.0,0.0,0.0,0.0
1061,FOXM1,0.0,0.0,0.0,0.0
1062,FOXM1,0.0,2.0,1.0,-1.0
1063,FOXM1,0.0,2.0,0.0,-2.0
1064,FOXM1,0.0,0.0,0.0,0.0
1065,FOXM1,0.0,0.0,0.0,0.0
1066,FOXM1,1.0,0.0,1.0,1.0
1067,FOXM1,0.0,0.0,0.0,0.0
1068,FOXM1,2.0,0.0,0.0,0.0
1069,FOXM1,0.0,0.0,0.0,0.0
1070,FOXM1,0.0,0.0,0.0,0.0
1071,FOXM1,0.0,4.0,0.0,-4.0
1072,FOXM1,0.0,1.0,0.0,-1.0
1073,FOXM1,0.0,0.0,0.0,0.0
1074,FOXM1,0.0,0.0,0.0,0.0
1075,FOXM1,0.0,0.0,0.0,0.0
1076,FOXM1,0.0,0.0,0.0,0.0
1077,FOXM1,2.0,1.0,0.0,-1.0
1078,FOXM1,0.0,0.0,0.0,0.0
1079,FOXM1,1.0,2.0,0.0,-2.0
1080,FOXM1,0.0,0.0,0.0,0.0
1081,FOXM1,0.0,1.0,0.0,-1.0
1082,FOXM1,2.0,0.0,0.0,0.0
1083,FOXM1,0.0,0.0,0.0,0.0
1084,FOXM1,0.0,0.0,0.0,0.0
1085,FOXM1,2.0,3.0,0.0,-3.0
1086,FOXM1,1.0,0.0,0.0,0.0
1087,FOXM1,0.0,0.0,2.0,2.0
1088,FOXM1,0.0,0.0,0.0,0.0
1089,FOXM1,2.0,0.0,1.0,1.0
1090,FOXM1,0.0,0.0,0.0,0.0
1091,FOXM1,0.0,0.0,0.0,0.0
1092,FOXM1,0.0,0.0,0.0,0.0
1093,FOXM1,0.0,3.0,1.0,-2.0
1094,FOXM1,0.0,0.0,0.0,0.0
1095,FOXM1,0.0,0.0,0.0,0.0
1096,FOXM1,0.0,0.0,0.0,0.0
1097,FOXM1,0.0,1.0,2.0,1.0
1098,FOXM1,0.0,0.0,0.0,0.0
1099,FOXM1,0.0,0.0,0.0,0.0
1100,FOXM1,1.0,0.0,0.0,0.0
1101,FOXM1,0.0,0.0,0.0,0.0
1102,FOXM1,0.0,0.0,2.0,2.0
1103,FOXM1,1.0,0.0,0.0,0.0
1104,FOXM1,2.0,1.0,0.0,-1.0
1105,FOXM1,1.0,0.0,0.0,0.0
1106,FOXM1,0.0,0.0,0.0,0.0
1107,FOXM1,0.0,1.0,0.0,-1.0
1108,FOXM1,0.0,0.0,0.0,0.0
1109,FOXM1,0.0,0.0,1.0,1.0
1110,FOXM1,1.0,0.0,0.0,0.0
1111,FOXM1,0.0,0.0,0.0,0.0
1112,FOXM1,0.0,1.0,1.0,0.0
1113,FOXM1,1.0,0.0,0.0,0.0
1114,FOXM1,0.0,0.0,0.0,0.0
1115,FOXM1,0.0,0.0,0.0,0.0
1116,FOXM1,0.0,3.0,0.0,-3.0
1117,FOXM1,0.0,2.0,0.0,-2.0
1118,FOXM1,0.0,0.0,0.0,0.0
1119,FOXM1,0.0,0.0,0.0,0.0
1120,FOXM1,3.0,0.0,0.0,0.0
1121,FOXM1,0.0,0.0,0.0,0.0
1122,FOXM1,0.0,1.0,3.0,2.0
1123,FOXM1,0.0,1.0,0.0,-1.0
1124,FOXM1,1.0,0.0,0.0,0.0
1125,FOXM1,0.0,1.0,0.0,-1.0
1126,FOXM1,0.0,2.0,1.0,-1.0
1127,FOXM1,0.0,0.0,0.0,0.0
1128,FOXM1,0.0,0.0,0.0,0.0
1129,FOXM1,0.0,1.0,0.0,-1.0
1130,FOXM1,0.0,1.0,0.0,-1.0
1131,FOXM1,1.0,0.0,0.0,0.0
1132,FOXM1,0.0,0.0,0.0,0.0
1133,FOXM1,0.0,2.0,0.0,-2.0
1134,FOXM1,0.0,0.0,1.0,1.0
1135,FOXM1,0.0,5.0,0.0,-5.0
1136,FOXM1,0.0,2.0,0.0,-2.0
1137,FOXM1,0.0,2.0,0.0,-2.0
1138,FOXM1,0.0,5.0,1.0,-4.0
1139,FOXM1,0.0,0.0,0.0,0.0
