x,y,cell_type,prolif_score_wt,prolif_score_ko,qsc_score_wt,qsc_score_ko,delta_prolif,delta_qsc
5.8268538,0.68507415,proliferative,0.94,0.92,5.4,4.38,-0.0199999999999999,-1.0200000000000005
8.625349,7.5319047,proliferative,0.79,0.87,4.84,4.39,0.0799999999999999,-0.4500000000000002
4.996333,1.1470116,proliferative,1.19,0.8,5.12,4.44,-0.3899999999999999,-0.6799999999999997
3.8004289,2.2163298,proliferative,0.8,0.72,5.58,4.49,-0.08,-1.09
4.959008,2.527183,proliferative,1.4,0.65,5.01,4.02,-0.7499999999999999,-0.9900000000000002
6.672381,3.7004948,proliferative,0.58,0.75,4.08,5.02,0.17,0.9399999999999996
8.232422,3.7468061,proliferative,0.76,1.35,4.65,4.14,0.5900000000000001,-0.5100000000000007
7.606755,4.1656213,proliferative,0.77,0.53,4.71,5.81,-0.24,1.0999999999999996
7.856846,5.4619904,proliferative,1.85,0.87,4.88,4.33,-0.98,-0.5499999999999998
5.253104,6.1452,proliferative,0.96,0.61,4.01,4.6,-0.35,0.5899999999999999
8.041413,3.3018563,proliferative,1.04,0.76,5.42,4.21,-0.28,-1.21
7.320806,2.5680323,proliferative,0.54,0.67,5.22,4.49,0.13,-0.7299999999999995
6.599979,2.6695843,proliferative,1.41,2.38,4.83,5.42,0.97,0.5899999999999999
8.1119995,6.9070134,proliferative,0.66,0.7,4.36,6.14,0.0399999999999999,1.7799999999999994
8.672584,6.321579,proliferative,0.57,0.92,4.77,5.46,0.3500000000000001,0.6900000000000004
4.2983575,2.355525,proliferative,0.9,0.87,5.04,4.11,-0.03,-0.9299999999999996
7.5558534,3.1966972,proliferative,0.53,0.41,5.43,4.29,-0.12,-1.1399999999999997
6.5312343,6.4174047,proliferative,0.79,0.89,4.36,4.51,0.0999999999999999,0.1499999999999994
5.115609,3.1188838,proliferative,1.11,1.2,3.84,6.36,0.0899999999999998,2.5200000000000005
7.1985354,8.075812,proliferative,0.88,1.0,4.16,4.9,0.12,0.7400000000000002
7.1427846,2.3896818,proliferative,0.77,0.64,4.51,5.25,-0.13,0.7400000000000002
4.998015,6.593992,proliferative,1.14,0.89,4.17,5.68,-0.2499999999999999,1.5099999999999998
5.2415886,6.3581266,proliferative,0.73,0.92,5.44,5.59,0.19,0.1499999999999994
4.603433,2.2575214,proliferative,1.09,1.08,3.88,5.37,-0.01,1.4900000000000002
7.1219,1.6600175,proliferative,0.65,0.92,4.41,5.1,0.27,0.6899999999999995
7.908179,3.436687,proliferative,1.43,0.65,4.87,5.0,-0.7799999999999999,0.1299999999999999
8.084464,6.047616,proliferative,0.83,0.61,4.46,5.0,-0.2199999999999999,0.54
7.3695946,4.4847097,proliferative,0.93,0.67,4.33,4.44,-0.26,0.1100000000000003
7.605519,3.6749597,proliferative,0.67,0.62,4.52,4.16,-0.05,-0.3599999999999994
7.9311066,7.292458,proliferative,0.76,0.44,5.25,4.45,-0.32,-0.7999999999999998
6.0945797,2.3953335,proliferative,0.46,0.58,4.71,4.47,0.1199999999999999,-0.2400000000000002
7.832247,8.194345,proliferative,0.92,0.79,4.73,5.05,-0.13,0.3199999999999994
2.7283027,1.0351822,proliferative,0.57,0.38,4.87,5.16,-0.1899999999999999,0.29
7.6257014,2.6441445,proliferative,0.83,0.55,4.92,5.3,-0.2799999999999999,0.3799999999999999
8.674293,5.202967,proliferative,0.47,0.96,3.85,4.5,0.49,0.6499999999999999
7.1592436,7.9262776,proliferative,0.55,1.05,4.58,5.25,0.5,0.6699999999999999
7.6661425,7.2951045,proliferative,1.72,1.28,5.23,5.12,-0.4399999999999999,-0.1100000000000003
4.9398293,0.8812075,proliferative,0.47,0.39,4.35,4.81,-0.0799999999999999,0.4599999999999999
6.7643023,1.849508,proliferative,0.89,0.51,4.46,4.92,-0.38,0.4599999999999999
8.770936,7.603238,proliferative,2.01,2.15,5.33,5.54,0.1400000000000001,0.2099999999999999
5.5588913,4.6005907,proliferative,0.77,1.09,4.97,5.02,0.32,0.0499999999999998
8.326758,2.497049,proliferative,1.06,0.87,5.43,4.1,-0.19,-1.33
7.4303303,9.011736,proliferative,0.65,1.13,4.64,4.12,0.4799999999999998,-0.5199999999999996
7.6752815,3.1719823,proliferative,1.15,0.53,5.74,4.81,-0.6199999999999999,-0.9300000000000006
8.496794,3.489666,proliferative,1.61,1.0,4.78,5.2,-0.6100000000000001,0.4199999999999999
7.4746714,2.9937072,proliferative,0.67,0.59,5.56,4.71,-0.08,-0.8499999999999996
7.7793655,2.6261852,proliferative,0.53,0.43,3.72,5.01,-0.1,1.2899999999999996
7.4521456,7.619951,proliferative,0.48,0.86,4.44,4.82,0.38,0.3799999999999999
3.8752444,5.2225266,proliferative,0.55,0.43,4.3,4.55,-0.12,0.25
5.540116,3.8517437,proliferative,0.98,0.76,4.74,4.74,-0.2199999999999999,0.0
8.66064,2.3872032,proliferative,0.87,0.66,4.39,4.51,-0.2099999999999999,0.1200000000000001
4.470335,2.618939,proliferative,1.15,1.81,3.77,4.8,0.6600000000000001,1.0299999999999998
3.1771314,0.8423913,proliferative,0.58,0.57,5.38,4.52,-0.01,-0.8600000000000003
7.8556175,2.3373263,proliferative,1.01,0.75,3.42,4.36,-0.26,0.9400000000000004
6.6755924,5.028181,proliferative,0.47,1.11,4.85,4.2,0.6400000000000001,-0.6499999999999995
3.4344816,1.7012799,proliferative,0.9,0.93,4.37,4.67,0.03,0.2999999999999998
6.0002136,0.9894273,proliferative,0.67,1.72,3.84,5.06,1.0499999999999998,1.2199999999999998
7.5790677,3.8299294,proliferative,0.96,0.56,4.64,4.51,-0.3999999999999999,-0.1299999999999999
6.9270663,6.0730624,proliferative,0.85,0.57,3.71,4.71,-0.28,1.0
7.5666604,1.3373761,proliferative,0.48,0.84,4.84,5.08,0.36,0.2400000000000002
4.8408723,2.4552,proliferative,0.51,0.8,4.91,4.65,0.29,-0.2599999999999998
4.8159657,1.4708574,proliferative,0.81,0.59,4.98,4.65,-0.22,-0.33
3.189408,1.8779379,proliferative,1.04,1.15,5.94,5.05,0.1099999999999998,-0.8900000000000006
8.302925,5.9049387,proliferative,1.62,0.91,4.85,5.19,-0.7100000000000001,0.3400000000000007
5.393749,1.7609507,proliferative,0.45,0.64,5.72,5.48,0.19,-0.2399999999999993
7.391477,2.8728406,proliferative,0.6,1.39,3.99,4.97,0.7899999999999999,0.9799999999999996
3.6990106,2.123023,proliferative,1.09,0.59,5.75,4.18,-0.5000000000000001,-1.5700000000000005
6.6725273,3.7565029,proliferative,0.56,0.62,4.5,4.25,0.0599999999999999,-0.25
5.706565,4.1629663,proliferative,0.55,0.52,3.72,4.72,-0.03,0.9999999999999996
4.0758405,1.414206,proliferative,0.76,0.72,4.93,4.35,-0.04,-0.5800000000000001
7.371047,3.4143143,proliferative,0.58,0.55,4.62,5.56,-0.0299999999999999,0.9399999999999996
6.831299,5.89989,proliferative,0.62,0.73,4.93,4.24,0.1099999999999999,-0.6899999999999995
6.9586463,3.284787,proliferative,0.73,0.69,4.12,4.72,-0.04,0.5999999999999996
5.7404966,3.4227004,proliferative,1.24,0.63,5.01,5.23,-0.61,0.2200000000000006
6.6332054,6.8367314,proliferative,0.86,1.56,4.15,3.92,0.7000000000000001,-0.2300000000000004
7.8626714,7.861504,proliferative,0.87,1.13,5.08,4.85,0.2599999999999999,-0.2300000000000004
4.8745723,2.2586834,proliferative,0.66,2.52,4.57,5.14,1.86,0.5699999999999994
8.501396,3.2836168,proliferative,0.54,0.4,4.3,4.37,-0.14,0.0700000000000002
3.639292,2.1769533,proliferative,0.56,0.67,5.49,5.24,0.1099999999999999,-0.25
6.063148,7.8333445,proliferative,0.38,0.51,4.53,4.08,0.13,-0.4500000000000002
6.97072,2.9358761,proliferative,0.9,0.43,5.41,4.3,-0.47,-1.1100000000000003
7.6090364,6.326192,proliferative,0.59,0.8,3.72,4.87,0.21,1.15
7.2046533,3.7206016,proliferative,0.68,0.67,3.65,5.43,-0.01,1.7799999999999998
7.0855417,2.2723293,proliferative,0.81,1.13,4.34,4.19,0.3199999999999998,-0.1499999999999994
8.996751,3.9865518,proliferative,0.81,0.62,4.72,4.6,-0.19,-0.1200000000000001
6.4203725,5.354441,proliferative,2.6,1.29,4.49,5.44,-1.31,0.9500000000000002
5.816627,0.963676,proliferative,0.53,0.72,5.73,4.94,0.1899999999999999,-0.79
7.195889,7.8758,proliferative,0.75,0.58,4.18,3.87,-0.17,-0.3099999999999996
3.0860817,2.419153,proliferative,0.77,0.54,5.58,5.52,-0.2299999999999999,-0.0600000000000005
3.4980142,5.1169844,proliferative,0.77,0.84,5.46,3.47,0.0699999999999999,-1.99
5.382795,6.161304,proliferative,1.24,1.14,4.37,4.45,-0.1,0.08
8.07822,3.327076,proliferative,0.53,0.72,4.08,4.47,0.1899999999999999,0.3899999999999997
5.306965,2.1378443,proliferative,1.02,0.88,5.07,4.36,-0.14,-0.71
5.3397646,1.6353952,proliferative,0.65,0.74,5.28,3.81,0.0899999999999999,-1.4700000000000002
7.8430777,2.9238033,proliferative,0.61,0.59,4.12,4.41,-0.02,0.29
-1.8012522,3.3985636,proliferative,0.8,0.8,5.03,5.36,0.0,0.33
4.344561,7.3722224,proliferative,0.48,0.44,3.34,6.14,-0.0399999999999999,2.8
8.100726,3.8881638,proliferative,0.69,1.27,4.13,5.92,0.5800000000000001,1.79
7.9708853,3.938552,proliferative,0.46,0.57,3.58,4.01,0.1099999999999999,0.4299999999999997
6.0245795,2.0004246,proliferative,0.54,1.65,4.27,4.45,1.11,0.1800000000000006
8.107693,4.050792,proliferative,0.54,0.73,5.57,3.66,0.1899999999999999,-1.91
4.926534,1.8587706,proliferative,0.43,0.57,4.28,4.83,0.1399999999999999,0.5499999999999998
4.9463067,1.9265122,proliferative,0.34,0.49,4.73,4.31,0.1499999999999999,-0.4200000000000008
7.1836605,2.5969036,proliferative,0.93,1.96,4.51,4.85,1.0299999999999998,0.3399999999999998
8.50869,3.4733524,proliferative,2.73,0.74,4.8,3.56,-1.99,-1.2399999999999998
4.255895,2.223311,proliferative,0.7,0.69,4.24,4.02,-0.01,-0.2200000000000006
5.9913154,8.134269,proliferative,0.55,0.58,4.76,4.14,0.0299999999999999,-0.6200000000000001
8.246021,5.3796506,proliferative,1.92,1.95,6.31,3.9,0.03,-2.4099999999999997
7.931489,1.1728897,proliferative,0.37,0.78,4.16,5.18,0.41,1.0199999999999996
4.622825,2.267349,proliferative,0.62,0.76,3.54,4.56,0.14,1.0199999999999996
6.11446,8.423849,proliferative,1.0,0.95,5.17,4.72,-0.05,-0.4500000000000002
7.748472,3.0768068,proliferative,0.71,0.87,4.78,4.68,0.16,-0.1000000000000005
7.8240757,1.2865282,proliferative,0.77,0.66,4.54,4.53,-0.1099999999999999,-0.0099999999999997
5.6033206,7.547217,proliferative,0.73,0.65,4.14,6.49,-0.0799999999999999,2.3500000000000005
8.939167,4.9346604,proliferative,0.73,0.61,4.83,4.51,-0.12,-0.3200000000000003
3.851278,0.9581125,proliferative,0.63,0.93,4.6,5.29,0.3,0.6900000000000004
4.3164997,2.686617,proliferative,1.47,0.73,5.05,4.71,-0.74,-0.3399999999999998
6.0224357,0.3569559,proliferative,0.69,0.5,4.09,4.82,-0.1899999999999999,0.7300000000000004
8.309479,7.175738,proliferative,0.51,0.94,4.24,5.38,0.4299999999999999,1.1399999999999997
5.8006024,7.971163,proliferative,0.68,0.44,4.91,4.53,-0.24,-0.3799999999999999
9.053707,5.839747,proliferative,0.44,0.8,4.23,4.52,0.36,0.2899999999999991
6.5577073,8.021496,proliferative,1.8,1.53,5.82,5.04,-0.27,-0.7800000000000002
8.4796715,8.396276,proliferative,0.78,0.56,4.72,4.67,-0.2199999999999999,-0.0499999999999998
5.9928255,6.8026195,proliferative,0.57,0.81,4.46,5.87,0.2400000000000001,1.41
7.9879804,3.597281,proliferative,0.53,1.3,4.84,4.82,0.77,-0.0199999999999995
5.6251016,6.914414,proliferative,0.6,0.46,4.64,4.83,-0.1399999999999999,0.1900000000000004
8.231705,3.2486272,proliferative,0.72,0.75,4.42,4.42,0.03,0.0
5.29032,5.0455785,proliferative,0.81,0.64,5.31,4.35,-0.17,-0.96
5.8741856,8.287919,proliferative,0.53,0.8,3.27,5.15,0.27,1.8800000000000003
4.536592,2.9851272,proliferative,0.65,0.71,4.21,4.11,0.0599999999999999,-0.0999999999999996
4.5867276,2.804549,proliferative,0.61,0.47,4.28,4.26,-0.14,-0.0200000000000004
5.058472,1.5800768,proliferative,1.44,1.98,3.86,5.02,0.54,1.1599999999999997
7.4970245,7.005435,proliferative,0.7,0.47,4.88,4.71,-0.2299999999999999,-0.1699999999999999
6.4062,8.405352,proliferative,0.47,0.81,4.64,5.25,0.3400000000000001,0.6100000000000003
4.777274,1.5781971,proliferative,1.12,1.36,4.32,4.5,0.24,0.1799999999999997
8.783175,5.2307744,proliferative,0.72,0.51,3.63,4.88,-0.2099999999999999,1.25
4.4581017,2.837117,proliferative,0.62,0.55,3.2,5.1,-0.0699999999999999,1.8999999999999997
6.4367537,6.955507,proliferative,0.71,0.8,4.15,4.56,0.09,0.4099999999999992
5.356584,0.7812624,proliferative,0.56,0.57,4.99,3.94,0.0099999999999998,-1.0500000000000005
7.129913,3.7261214,proliferative,0.82,0.95,4.77,4.6,0.13,-0.1699999999999999
6.9066596,3.8977165,proliferative,1.0,2.05,4.47,3.67,1.0499999999999998,-0.7999999999999998
5.588232,5.6291175,proliferative,0.62,0.66,4.03,5.14,0.04,1.1099999999999994
7.84818,3.0971625,proliferative,0.99,1.37,4.89,5.65,0.3800000000000001,0.7600000000000007
7.130733,3.6114964,proliferative,2.14,1.01,4.68,4.71,-1.13,0.0300000000000002
2.3613806,2.0020926,proliferative,0.67,0.82,5.01,4.27,0.1499999999999999,-0.7400000000000002
4.7765675,3.8815289,proliferative,0.55,0.55,4.82,5.17,0.0,0.3499999999999996
6.7210717,4.957702,proliferative,1.28,0.59,4.8,4.68,-0.6900000000000001,-0.1200000000000001
6.510146,2.5048804,proliferative,0.71,0.76,4.54,4.02,0.05,-0.5200000000000005
7.20202,3.0898902,proliferative,0.72,0.87,4.49,4.32,0.15,-0.1699999999999999
3.3745453,2.2204275,proliferative,0.69,0.84,4.39,4.11,0.15,-0.2799999999999993
5.0306487,0.8701235,proliferative,0.68,2.61,4.17,4.64,1.9299999999999995,0.4699999999999997
7.051918,8.646747,proliferative,2.32,0.56,4.34,5.85,-1.7599999999999998,1.5099999999999998
5.408036,2.3179479,proliferative,0.55,0.47,4.73,5.16,-0.08,0.4299999999999997
8.480976,3.075139,proliferative,0.88,0.82,4.51,5.49,-0.06,0.9800000000000004
7.1707754,7.9597664,proliferative,0.56,0.45,4.61,4.94,-0.11,0.33
6.0564733,0.74716383,proliferative,0.61,1.78,4.68,4.16,1.17,-0.5199999999999996
8.356169,4.4543343,proliferative,0.72,0.53,4.99,4.62,-0.1899999999999999,-0.3700000000000001
8.276821,4.944473,proliferative,0.43,0.53,4.42,4.34,0.1,-0.08
6.9239697,3.0769067,proliferative,0.67,1.16,4.07,4.08,0.4899999999999999,0.0099999999999997
7.744899,3.681278,proliferative,1.24,0.79,4.88,4.51,-0.4499999999999999,-0.3700000000000001
8.856745,5.662161,proliferative,0.63,0.53,4.54,4.89,-0.0999999999999999,0.3499999999999996
8.823201,7.2144113,proliferative,0.82,0.64,4.29,5.87,-0.1799999999999999,1.58
3.070155,0.6424827,proliferative,0.64,0.71,4.3,4.81,0.0699999999999999,0.5099999999999998
3.792293,1.4066993,proliferative,0.61,1.64,4.57,4.81,1.0299999999999998,0.2399999999999993
6.849373,7.9476395,proliferative,0.57,0.56,4.47,4.2,-0.0099999999999998,-0.2699999999999996
5.5366244,1.564615,proliferative,1.21,2.42,4.48,4.35,1.21,-0.1300000000000007
5.4163685,1.6105124,proliferative,0.91,0.49,5.05,3.78,-0.42,-1.27
7.30878,3.4580824,proliferative,2.51,0.59,3.5,5.1,-1.92,1.5999999999999996
5.2662244,4.956009,proliferative,0.43,0.95,4.42,3.7,0.52,-0.7199999999999998
3.3972335,0.56789625,proliferative,0.53,0.6,4.87,5.22,0.0699999999999999,0.3499999999999996
4.874012,1.449453,proliferative,1.03,0.54,5.08,4.08,-0.49,-1.0
8.144115,8.619641,proliferative,0.97,0.86,4.91,3.51,-0.1099999999999999,-1.4000000000000004
6.739095,8.447323,proliferative,1.78,1.22,4.19,5.13,-0.56,0.9399999999999996
4.8207307,1.4501649,proliferative,0.77,0.7,4.22,4.03,-0.07,-0.1899999999999995
4.9057875,6.904363,proliferative,0.55,0.63,4.57,3.28,0.0799999999999999,-1.2900000000000005
8.548983,7.34908,proliferative,0.48,0.58,3.54,3.76,0.0999999999999999,0.2199999999999997
2.8916378,2.2794878,proliferative,0.51,0.55,3.41,4.54,0.04,1.13
8.271793,4.4714074,proliferative,0.62,0.77,5.03,4.47,0.15,-0.5600000000000005
8.583308,4.5578294,proliferative,0.67,0.92,4.41,4.53,0.25,0.1200000000000001
8.376942,8.667413,proliferative,0.96,1.52,4.57,4.54,0.56,-0.0300000000000002
6.425848,8.042355,proliferative,0.76,0.59,4.53,5.24,-0.17,0.71
3.7475898,1.4966197,proliferative,0.5,0.8,4.44,4.92,0.3,0.4799999999999995
8.133539,2.9546173,proliferative,0.47,0.48,4.55,4.51,0.01,-0.04
5.960693,4.591597,proliferative,0.72,0.69,4.38,4.88,-0.03,0.5
5.698257,6.4028125,proliferative,0.62,1.07,4.97,4.74,0.45,-0.2299999999999995
6.5651526,8.212598,proliferative,0.59,0.7,5.08,4.34,0.1099999999999999,-0.7400000000000002
8.354789,1.5230565,proliferative,0.98,1.01,4.9,3.95,0.03,-0.9500000000000002
7.34428,8.02495,proliferative,0.84,0.67,3.88,4.59,-0.1699999999999999,0.71
5.388437,2.708075,proliferative,0.46,0.95,4.93,3.84,0.4899999999999999,-1.09
8.022357,3.3781803,proliferative,0.99,1.57,4.21,5.38,0.5800000000000001,1.17
4.475933,6.787541,proliferative,0.7,0.54,5.36,5.14,-0.1599999999999999,-0.2200000000000006
4.4948034,0.9724327,proliferative,0.79,0.75,4.73,3.95,-0.04,-0.7800000000000002
4.6597686,1.9822419,proliferative,0.5,0.65,3.06,5.07,0.15,2.01
4.3818994,2.605315,proliferative,0.91,0.54,4.63,4.51,-0.37,-0.1200000000000001
3.6511743,2.235165,proliferative,1.12,1.07,6.29,4.76,-0.05,-1.5300000000000002
6.111394,2.2918074,proliferative,0.57,0.9,3.9,4.08,0.33,0.1800000000000001
7.50252,2.7433956,proliferative,1.81,0.61,4.5,4.67,-1.2000000000000002,0.1699999999999999
1.2919847,7.4495687,proliferative,0.68,0.96,5.21,6.09,0.2799999999999999,0.8799999999999999
5.822423,8.13031,proliferative,0.48,0.77,3.99,4.56,0.29,0.5699999999999994
5.555247,1.6652969,proliferative,0.92,0.95,6.02,4.26,0.0299999999999999,-1.7599999999999998
7.3087444,2.3448048,proliferative,0.66,0.74,4.69,4.83,0.0799999999999999,0.1399999999999996
3.3061957,1.9852186,proliferative,1.41,0.62,4.21,4.27,-0.7899999999999999,0.0599999999999996
8.958433,4.068058,proliferative,1.01,0.72,4.1,5.15,-0.29,1.0500000000000007
3.2984962,2.052409,proliferative,0.42,0.49,4.68,4.61,0.07,-0.0699999999999994
5.2991166,8.027171,proliferative,0.65,0.43,3.81,3.55,-0.22,-0.2600000000000002
5.0144496,2.7371604,proliferative,0.66,0.98,3.9,3.88,0.3199999999999999,-0.02
-2.1154013,11.76289,proliferative,0.5,2.69,3.4,4.57,2.19,1.1700000000000004
8.77637,6.8150797,proliferative,0.73,1.11,3.83,2.44,0.3800000000000001,-1.39
4.0900483,6.363257,proliferative,1.23,0.69,3.97,3.73,-0.54,-0.2400000000000002
7.532798,2.5962043,proliferative,0.75,0.9,4.03,3.05,0.15,-0.9800000000000004
5.5369897,4.551094,proliferative,0.59,0.55,4.12,3.79,-0.0399999999999999,-0.33
7.529005,7.463549,proliferative,1.12,2.09,3.76,4.94,0.9699999999999998,1.1800000000000006
8.3372345,5.2701354,proliferative,0.78,0.62,4.3,4.1,-0.16,-0.2000000000000001
6.926597,5.2670264,proliferative,0.63,0.49,3.63,4.12,-0.14,0.4900000000000002
4.842281,2.4594882,proliferative,0.72,0.71,4.66,3.49,-0.01,-1.17
5.541784,7.4590263,proliferative,0.87,0.62,4.05,3.44,-0.25,-0.6099999999999999
5.1401825,7.1554623,proliferative,0.86,0.72,4.61,4.63,-0.14,0.0199999999999995
8.99899,7.1957817,proliferative,0.67,0.68,5.99,3.8,0.01,-2.1900000000000004
5.9248576,1.2165782,proliferative,0.86,0.92,3.96,5.39,0.06,1.4299999999999995
8.810849,6.2760754,proliferative,0.72,0.57,3.97,3.63,-0.15,-0.3400000000000003
8.921947,7.195818,proliferative,0.58,0.51,4.4,4.15,-0.0699999999999999,-0.25
5.547325,0.29470897,proliferative,0.63,0.91,3.58,3.99,0.28,0.4100000000000001
7.7567973,3.8308609,proliferative,0.61,0.71,3.28,4.43,0.0999999999999999,1.15
5.462881,1.5604414,proliferative,1.17,0.71,4.65,4.18,-0.4599999999999999,-0.4700000000000006
6.419873,5.6610174,proliferative,0.65,2.01,4.52,5.17,1.36,0.6500000000000004
7.8672075,3.4686346,proliferative,0.8,0.52,4.26,2.86,-0.28,-1.4
5.7437973,1.4208542,proliferative,1.87,0.95,4.09,3.66,-0.9200000000000002,-0.4299999999999997
4.285389,2.6261573,proliferative,0.73,0.67,3.7,4.47,-0.0599999999999999,0.7699999999999996
7.379761,4.4196706,proliferative,0.83,0.69,6.24,2.82,-0.14,-3.4200000000000004
6.845711,8.656639,proliferative,0.82,1.84,4.25,4.27,1.02,0.0199999999999995
4.9315686,4.7462225,proliferative,0.72,0.62,4.45,4.63,-0.0999999999999999,0.1799999999999997
4.748354,1.6885163,proliferative,0.41,0.94,3.75,4.19,0.53,0.4400000000000004
4.454953,6.6111693,proliferative,0.97,0.97,4.38,3.66,0.0,-0.7199999999999998
3.7626886,1.8863589,proliferative,1.07,0.81,3.6,3.32,-0.26,-0.2800000000000002
8.615854,3.542354,proliferative,0.87,0.72,3.81,4.11,-0.15,0.3000000000000002
5.129658,3.0471165,proliferative,0.75,0.83,4.12,4.17,0.0799999999999999,0.0499999999999998
8.249722,8.079058,proliferative,0.52,0.94,4.37,3.53,0.4199999999999999,-0.8400000000000003
9.058898,6.063089,proliferative,0.5,0.57,3.98,3.75,0.0699999999999999,-0.2299999999999999
7.9555545,3.924421,proliferative,0.94,0.77,4.32,4.75,-0.1699999999999999,0.4299999999999997
6.2791295,6.7309,proliferative,0.66,0.74,3.84,3.12,0.0799999999999999,-0.7199999999999998
6.8333683,8.477007,proliferative,0.6,1.02,3.32,3.77,0.42,0.4500000000000002
8.726948,8.033957,proliferative,0.99,0.8,3.54,3.46,-0.1899999999999999,-0.08
5.0713573,6.0522237,proliferative,0.4,0.76,5.0,4.49,0.36,-0.5099999999999998
7.680684,6.8814983,proliferative,0.87,1.21,4.18,3.14,0.3399999999999999,-1.0399999999999996
5.284519,1.0440931,proliferative,2.07,1.12,4.41,5.44,-0.9499999999999996,1.0300000000000002
8.347749,3.6844063,proliferative,0.7,0.87,3.52,3.66,0.17,0.1400000000000001
8.804183,3.5283372,proliferative,1.5,0.79,3.86,4.05,-0.71,0.1899999999999999
7.783024,2.5075297,proliferative,0.69,0.51,4.65,4.16,-0.1799999999999999,-0.4900000000000002
4.167352,4.437889,proliferative,0.64,1.09,4.79,3.92,0.45,-0.8700000000000001
8.223747,3.2579,proliferative,0.56,1.4,4.65,3.86,0.8399999999999999,-0.7900000000000005
7.0785336,8.531591,proliferative,0.65,0.63,4.27,2.87,-0.02,-1.3999999999999997
9.222276,5.6115627,proliferative,0.91,0.57,4.1,3.81,-0.3400000000000001,-0.2899999999999996
7.077864,3.0893784,proliferative,0.49,0.78,4.72,4.07,0.29,-0.6499999999999995
3.218343,1.8511574,proliferative,0.48,0.53,3.27,3.73,0.05,0.4599999999999999
7.1496124,7.431131,proliferative,0.73,0.54,3.25,3.88,-0.1899999999999999,0.6299999999999999
8.349053,8.455975,proliferative,0.65,0.69,4.37,3.96,0.0399999999999999,-0.4100000000000001
6.935331,2.1624193,proliferative,0.6,0.58,4.05,4.67,-0.02,0.6200000000000001
3.4663887,5.050246,proliferative,1.04,1.27,4.41,4.82,0.2299999999999999,0.4100000000000001
8.195332,7.0763783,proliferative,0.66,0.55,3.84,3.27,-0.1099999999999999,-0.5699999999999998
6.4901466,8.110808,proliferative,0.72,0.69,3.93,3.57,-0.03,-0.3600000000000003
