gene,umap_x,umap_y,cluster
ARHGAP20,26.16615,6.8009086,8
NCOA1,25.19093,4.4709334,7
HAVCR2,27.186993,5.700026,0
AC026367.3,25.963917,5.033039,7
ZNF587,24.794924,4.6490774,3
CDR2,27.466713,7.196651,0
AC004687.1,25.58734,5.5530844,8
ZBTB43,27.675829,5.8605776,0
HSPA9,21.53007,7.365559,8
AP000320.1,27.962875,5.998567,0
DOCK6,21.554415,2.8322952,6
NGRN,25.971033,5.2780223,3
IRX6,24.006815,3.5323586,8
SPIN2B,21.881174,3.1345744,6
AC004846.2,24.043285,5.6527324,2
LINC02395,25.757267,6.7423825,7
FRG2C,24.656738,6.416671,0
AL031594.1,27.245623,6.1650124,7
SAP30L-AS1,25.512442,6.722127,0
AC090115.1,20.99934,5.954276,8
AL157838.1,24.0968,3.1637173,4
ADAMTS6,26.341488,4.838034,4
ASNS,22.426243,2.4644873,8
RHOT2,20.158564,6.055597,8
DAND5,26.985039,7.3590283,0
AC007663.3,24.824463,4.1875644,4
KANSL1,24.472593,2.976371,8
PNPLA7,22.31561,6.3500814,2
PROK1,27.79406,6.8015256,0
LRFN5,23.444262,5.58023,2
ZNF446,24.254955,6.6626625,0
TOPORS,21.918467,8.1316395,8
FAM118A,21.340647,4.3028817,6
AL008729.1,26.00002,6.081012,0
TAPBPL,24.332489,8.216107,8
RAD52,25.64643,5.505064,0
LINC02211,24.696404,5.1762185,4
AC010618.3,23.784819,7.199449,2
NR3C2,24.57033,3.396955,4
AL158163.1,24.716913,4.763326,7
AC078795.1,27.50873,4.6074214,7
PNISR,23.427425,2.6832957,6
FREM3,27.129774,5.950318,0
IRS2,27.697212,5.8404117,8
PAXBP1-AS1,25.22086,3.4895735,7
PLEKHG4B,26.127302,3.1243906,8
MED17,22.371407,8.393547,8
AC131971.1,27.818846,4.9742947,0
MYNN,22.361607,2.5807126,8
SRSF1,24.487413,8.693254,5
HIF1A,26.681122,4.7355285,7
HOXB5,25.802513,3.5308022,4
ASCC3,25.984142,7.2980385,5
KIF5B,26.071175,2.91568,8
SYNJ2BP-COX16,25.65197,6.2506485,0
MYOZ3,27.927826,6.4038377,7
SPATA25,25.465868,5.7881274,8
ZNF324,21.762505,5.6236525,2
AC008764.8,26.526892,5.736974,7
AVL9,25.701351,4.527723,3
AL031663.3,22.30042,4.003132,8
SEC24B,25.808744,3.5039024,7
RERE,27.399456,6.195242,9
AL157392.4,26.312487,6.6437564,0
SPEG,22.986944,4.729384,4
TTC28,23.366056,8.339516,2
CHMP1B-AS1,26.430162,3.5178876,4
SYNGAP1,23.613035,7.7341127,2
SAMD9,25.409882,7.1751394,1
ZNF100,23.463423,9.273247,8
LUCAT1,24.52791,3.401036,4
PXDNL,25.393532,3.023356,4
TMEM254-AS1,21.889965,5.277312,8
ARHGAP9,26.338657,4.508556,4
AL591848.3,23.41891,4.463321,8
FBXL19,22.47393,3.6161776,6
AC010976.1,23.881897,7.279463,0
AL158154.2,27.281878,4.6345024,7
EFNB2,22.81929,7.7472677,8
AC009163.7,24.513233,5.1192036,8
DGCR8,22.891537,8.993734,8
OSGEP,20.645699,6.096823,8
HDAC8,23.536453,6.358661,2
VCPIP1,27.978247,5.599494,7
MFSD10,20.832188,4.7296543,6
AC020978.5,23.971659,4.202559,4
SLC25A18,25.774626,3.2529929,4
STK3,26.423769,7.5078483,8
TRAK2,25.662077,8.915637,5
EMX2OS,22.428339,3.084479,8
AC008581.1,23.688656,7.9399085,2
GARNL3,25.102522,4.4200964,7
RAET1E,23.902872,4.017043,4
EDNRA,21.861818,4.8189263,6
FAM161A,21.559038,7.5190854,2
PABPN1L,24.524614,3.2568777,8
ZFP30,25.22587,8.796455,5
AC008443.6,26.483217,4.5862374,8
SOBP,21.899345,4.4286866,6
TMEM67,23.453873,6.571313,2
AL121672.1,24.591274,5.732116,8
CNTNAP3B,26.131897,7.718204,8
PRDM1,24.519043,5.3455815,4
C11orf54,24.711723,5.8821025,3
NRF1,26.639595,6.749952,8
THSD4,21.35919,7.1471825,8
AL034380.1,24.230658,3.0567136,4
SLC35B4,22.19505,6.4294815,2
AC025162.1,24.429276,6.4386473,8
AP000646.1,25.69737,5.677166,7
CADM2,21.677393,3.150931,8
GNPDA2,21.434309,4.2833514,8
PRRC2B,26.399092,7.1407976,5
LINC02288,27.724613,5.0616236,8
AL021877.2,25.122866,5.7819734,0
TCF4-AS2,24.174114,6.7657914,0
ASAP2,23.527231,7.794902,0
BTG2,24.164902,8.859573,2
PAPOLB,25.621058,5.9114866,0
C19orf44,25.758244,7.3667765,0
MED23,24.877983,3.730466,7
AC007336.1,25.226728,3.06108,4
HIST1H1B,21.459751,11.246362,8
AC093484.3,26.40767,8.037921,0
TBCE,26.875944,6.981203,5
AC132825.3,25.757427,4.998331,3
LYG2,24.469902,4.4800653,4
BROX,22.669733,1.6421894,8
AC026202.3,25.150042,5.437576,0
PRKD3,25.166855,8.825115,5
LIG3,24.365063,7.1809554,2
ZNF888,24.609142,8.813849,8
FAM133B,24.757158,8.853225,0
PCED1A,20.624163,5.6774983,8
ZNF133,24.336605,5.23963,4
CAV1,20.943392,6.639628,2
STRBP,25.010933,8.751569,5
GRAMD1B,26.661867,8.323118,8
MUM1,22.918184,7.404888,2
MSI2,24.220247,4.1688533,3
SYCP2,26.32712,3.9084594,7
CBX7,25.031189,4.375008,8
KDM6A,24.703613,8.465986,2
ZNF556,24.10138,3.343519,3
GPR107,25.756168,3.7805045,7
COG2,23.099037,6.749043,2
TUT7,26.794117,5.9920464,1
ARHGAP32,24.291687,6.2343755,0
EDN3,21.33987,6.6600323,2
AP000446.1,25.565649,6.4483337,0
LINC01089,25.333385,6.033366,7
AC007220.1,25.021952,2.772583,4
SLC30A7,23.425514,6.0641937,2
CEP44,28.128073,6.147418,0
GEN1,24.751204,9.422477,0
BRAF,27.200794,6.0877566,0
ZFP2,26.441774,5.9873323,8
TANC1,26.089783,5.203972,3
FER,24.246067,7.6666646,5
BRMS1L,24.477766,8.3713455,2
AL138689.2,27.601679,6.150259,0
CRB2,25.963501,4.965287,0
AL732314.6,24.015417,8.584561,0
MCCC2,23.915497,5.947225,2
FBXL8,24.347092,4.215616,8
CCDC150,22.37645,9.561893,8
CLOCK,22.792229,6.954683,2
PRKAG2,25.101673,4.3030977,3
CNGB3,26.08878,5.987517,8
HTD2,27.174923,6.0243173,0
YPEL1,21.908833,8.514172,8
AC087749.1,24.806648,7.2150564,8
AL354793.1,24.31327,6.065313,8
APOL6,25.523699,8.469619,0
AC020917.2,22.40465,8.459986,8
FAM83D,-1.7851809,-0.37162754,8
PLSCR1,20.739388,5.7123213,8
DRP2,24.363798,3.853443,4
PDE10A,27.153088,4.7414055,7
AC022960.1,23.869522,3.24448,4
ANKRD13A,20.92194,5.6630554,8
SMN2,25.627363,3.652571,8
SYMPK,21.54015,7.298371,8
PTTG2,25.178602,8.091625,8
ZNF225,25.847319,8.836158,5
GGA1,22.037476,5.6106353,2
IGFBP6,23.49822,4.993421,8
DPYD-AS1,23.407688,5.8676267,0
ZDBF2,26.02102,5.067517,9
RSF1,24.691828,3.2325797,8
SGPL1,25.146164,7.2093368,5
AKAP12,24.335016,7.865331,2
HTRA4,26.095928,6.0134945,7
SZT2,24.140785,6.892141,5
GCOM1,24.264706,5.025141,0
CDK17,25.989223,5.194851,7
LINC01340,25.11806,3.8348167,8
AEBP1,21.519665,3.085697,6
ZC2HC1C,25.483263,7.038572,0
C9orf84,25.692562,8.325107,0
TSGA10,24.078493,6.7665195,2
GPR89A,26.288786,7.35128,5
CDK18,21.289284,3.142563,8
CORO6,20.205738,5.658868,8
AC009120.3,25.697594,5.614234,7
AL031775.1,27.15324,4.9905605,8
AC087742.1,28.050634,6.4986367,0
CLASRP,22.705856,1.7132101,8
AL671710.1,26.950388,5.1082444,7
IFT140,27.09483,5.982724,0
MAN2C1,22.257383,5.8181324,8
ZNF529,26.006596,4.948558,4
FAM110B,21.714352,5.675557,8
HIF1A-AS2,25.728395,4.9352555,8
AL391244.3,26.606602,5.2264724,7
SLC22A3,22.755995,4.2038307,8
SELENOI,26.211727,6.916854,0
AC093627.5,27.581926,5.6818504,0
LINC00412,23.00676,3.8213131,8
L3MBTL1,24.100012,4.080554,7
IAPP,24.877308,3.8144076,4
FAM208A,24.709177,7.6116548,1
ARHGEF2,22.418365,5.0889955,4
AC138207.7,25.288733,6.547528,0
SMIM17,26.691183,3.9171097,4
GIMAP2,23.932846,3.9346282,8
C20orf194,24.338587,4.072779,7
GPR22,27.13332,7.0828376,7
AL161804.1,25.990492,3.9381006,7
MORC4,27.145063,3.2547743,8
ADAM9,27.64056,6.2919,3
AC007569.1,24.061556,5.240716,4
TIA1,26.435623,7.9442186,5
CAPN10-DT,26.913082,5.8141575,7
AC025171.5,25.304342,4.0290728,7
TMEM185A,22.94321,9.068218,8
SGK494,24.05507,6.2860613,5
INHBB,25.485966,5.8186226,0
HIST1H1D,-1.7185496,-0.26272017,8
AC121338.2,23.928509,3.7691634,4
AC090589.2,26.155794,4.7901216,7
HDAC2-AS2,26.379765,5.419945,0
ARL14EP,21.968748,3.9173276,6
CAPRIN2,27.84428,5.810599,3
GCNT7,26.775349,3.9656074,7
AC090371.2,26.443966,4.406271,8
CCND2,21.518099,3.3586285,6
AC011445.2,26.290161,5.5187554,7
MKNK1,22.47188,4.627273,4
AL451074.2,24.904367,3.7540073,4
AC245297.3,23.069206,4.702406,4
HOXA13,20.082478,6.0710964,8
LONP1,21.561958,7.2256474,2
CEP97,24.690493,9.265552,0
EMC1,23.239197,7.0596075,2
CASC15,22.39672,3.595582,6
MCU,24.167154,2.6432147,4
LRRC1,26.531065,7.6653943,8
SH2B3,23.31899,6.8306007,2
ZDHHC20,24.960167,8.38722,0
AP003392.3,26.747715,5.02401,3
DCP2,27.87965,6.1028485,8
LRRN2,25.17047,5.044697,8
AC145285.6,26.665398,6.143987,0
IL17RD,25.40016,8.069994,0
SLC7A10,25.20204,5.9110303,0
FPGT-TNNI3K,25.914167,4.7218466,4
DCAF8,26.624083,3.389857,4
UNC5CL,23.250065,5.5621777,8
MAPKAPK5,22.839697,8.03261,2
AL049829.2,25.637348,7.4529605,7
PCDHGA2,22.782042,3.520468,8
LIN28A,24.31081,2.2914095,8
SCOC-AS1,22.75327,6.020067,8
CACUL1,25.579887,7.1195736,5
GVQW2,23.917532,8.495712,8
RBM33,25.876219,4.635068,3
ANKRD27,24.920013,4.405176,7
RGL4,23.223625,4.6725907,4
TTC14,24.92049,5.5641894,1
WASHC4,27.109564,6.285782,1
NBPF1,26.92661,5.359181,0
LPP,24.853176,8.2467785,5
AC073176.3,26.549034,3.6996958,4
PCDHAC1,24.338186,5.0811,7
ZNF404,25.213419,7.223776,0
MIA3,26.914785,4.8531723,9
AC008735.3,27.821568,4.8988514,8
ONECUT2,24.581793,5.9750996,7
QKI,27.72152,4.1250653,0
RBM14,21.346895,7.352794,8
CLDN22,23.18529,5.554312,8
PARPBP,21.796331,10.44696,8
HMOX1,22.407047,2.5817082,8
KIAA1211,27.143675,7.121734,7
TMED5,25.880074,7.2991705,8
RGS11,25.448565,6.410019,0
ARPC4-TTLL3,24.020414,5.0988965,4
AC114760.2,26.385174,4.176626,7
AL360093.1,23.34915,6.1878266,2
MARK1,23.790623,5.836446,8
ACOX1,25.140085,5.601581,4
MCM3AP-AS1,24.28445,6.1123943,5
FLNC,21.983341,3.208469,6
AC002553.1,26.55884,7.2544646,0
ANKRD34A,26.831327,4.720043,0
HDAC10,23.749609,3.7533035,4
MAU2,27.645697,5.4509206,0
AC000068.2,23.684313,8.301726,8
CLIP1,26.500086,7.461381,1
HSPB6,28.11359,6.4971313,8
KLHL21,23.502848,3.2618322,8
AL357093.2,26.397337,6.37647,0
NLK,25.890154,3.6250374,7
AP000654.1,25.612186,4.6360383,4
SLITRK4,27.779612,6.215134,0
SP100,24.336695,6.3248215,7
TACC3,21.463217,9.800761,8
PIMREG,21.28444,11.380249,8
AC119396.2,21.788317,6.1841855,8
ZMYND8,24.328236,6.6185327,1
CHORDC1,21.99428,2.5782092,8
SYNC,24.0114,8.336837,5
ZNF546,25.163986,3.1470525,7
KCNH1,24.645699,6.323391,7
FOSL1,25.15494,4.760334,8
AC092171.4,25.899122,6.63501,0
SAFB2,23.675259,8.177395,2
SPAG5,21.324074,9.826573,8
CHST15,22.314157,5.5928383,2
MPHOSPH9,24.14858,8.983219,8
AC104041.1,25.159027,5.901607,7
DEGS2,26.148188,5.7582445,3
AC009283.1,23.478184,4.242253,4
MUSK,21.30381,4.709909,6
IREB2,25.849176,5.4183793,7
STK4,22.53636,7.131274,2
AC008079.2,25.905516,5.8128114,0
DDX25,25.67862,5.409068,8
ZNF708,25.826256,7.9193425,1
COG1,25.414406,3.7722666,7
SWAP70,26.833143,6.525818,7
TAS2R19,26.942564,4.432069,0
MAPK8,25.953588,7.838069,0
AC023946.1,26.391153,5.868408,8
ATF2,25.496561,5.867893,0
COL5A2,23.774704,4.0344796,4
HP1BP3,23.920008,9.1706085,0
ZEB2,24.297724,4.6480155,9
RD3,24.523401,6.0318904,7
SLC35A5,25.68851,7.482532,0
DNM1,26.43892,6.8521748,0
DAB2,24.009974,7.6393046,2
SRSF6,23.30146,7.8550763,5
TATDN2,22.408077,4.1091433,8
AADAT,22.369432,6.9413505,2
ZFC3H1,27.570366,4.962261,1
ALOX15B,24.982332,7.9236646,0
PRKG1,22.333141,5.4727583,5
SYT14,24.050772,4.0352135,8
RASGRP3,26.926712,4.5144114,4
AL049830.3,26.155376,5.2928176,4
LINC01336,26.007465,7.335803,0
POU5F1,23.33812,3.6295671,4
FSIP1,24.547907,7.180693,0
AC124804.1,27.688871,5.4023643,7
TULP4,27.25937,5.4388995,1
AC019270.1,26.268661,5.2267313,7
RHPN2,21.64687,3.0839632,8
ABCB5,23.6985,2.9795237,8
SOX7,26.866577,5.5716267,7
PAG1,24.63011,6.9445977,1
TCEAL5,24.355265,3.9251769,4
RASL11B,22.923475,6.9291577,8
AC005332.3,26.068537,4.212489,7
CLRN1,26.675955,5.3742437,0
PCSK6,24.745016,4.3830123,8
SNX16,27.169691,7.58974,8
AP4M1,21.970627,7.0467415,8
ZIM2,25.496893,5.5506716,0
BUB1B,22.91423,9.712675,8
ERBB3,22.27138,9.315396,8
BEND7,26.731915,4.87133,8
CEP126,24.311234,8.243662,5
GPX2,25.833973,5.336378,7
LINC00461,23.034563,7.464698,8
TTC39B,25.14029,7.055463,8
GNB5,24.00303,8.56142,2
GALNT1,22.931265,8.04702,5
TEAD1,24.92174,8.332874,1
SIPA1L2,27.935516,6.7337875,0
TOP3B,25.61146,3.8586304,4
C9orf170,26.254457,7.3128266,0
LINC02280,22.940392,3.8681996,8
AC016745.2,24.155354,5.319498,2
PATL1,25.585514,7.582921,0
SLC2A3,21.8856,2.711292,6
SUGP2,23.070778,8.668253,2
FSTL1,21.390646,7.9349747,8
SPATA12,23.074919,5.3441505,8
PRUNE2,26.36059,7.21578,0
LIN54,28.0096,6.4505873,0
UBN2,24.938038,7.781377,1
ZC3H7A,27.80351,5.9922624,7
YPEL4,22.266747,3.2996259,6
ZFAND4,24.755404,8.891153,8
COBLL1,23.463987,7.9264197,8
NEMF,22.268087,5.3858743,2
AL451050.2,25.858625,8.216882,0
AC099499.2,25.720985,3.9498043,8
AP3M2,21.97871,7.01007,2
LARP4,25.35258,8.445458,5
ZHX1-C8orf76,27.352669,5.853534,0
ZNF793,26.005545,6.613118,7
MYADML2,21.844154,3.7782497,8
PDK4,26.690594,2.8601587,8
DENND4A,22.91081,5.8069086,2
CCDC102B,24.302523,7.0563006,9
AC110079.2,25.174124,3.6230578,8
USPL1,27.084316,5.147801,7
PHYKPL,23.152151,4.1139426,6
EVC,26.04324,6.5142493,7
AC130324.2,24.022612,4.9267707,4
AC023794.1,26.084682,5.098946,0
EMP3,22.907959,1.4414241,8
PSMB7,19.730917,6.0274286,8
PKD2,24.829662,7.51401,1
BRD9,22.026657,6.947773,2
OTULIN,23.673386,7.9749002,8
HCG18,25.314213,5.444898,9
RGPD8,25.114065,9.1846485,8
TACC1,23.203886,9.05077,2
YY2,24.203024,5.2510147,7
FBXW12,25.451632,2.7126973,4
AL607028.1,23.022345,4.682021,4
AC007383.3,26.64044,7.793426,7
ULK4,24.298296,8.389734,2
APBB2,22.168552,7.446523,2
LINC00485,24.622658,8.402465,2
CUL4A,23.425705,4.735025,8
UTS2R,24.92317,3.7768974,4
AC114489.1,27.009508,4.079661,4
LINC01819,24.214478,6.606674,0
PCAT1,26.890093,6.3012333,0
SEMA3D,23.45091,3.2979763,4
AC005757.1,25.501959,5.948634,0
GPAM,24.758944,6.79891,3
WDR66,25.481482,6.1041183,0
RELL2,24.844614,3.4020686,8
CCDC28A,22.733725,1.5535278,8
AC007292.3,25.845795,5.7246175,0
AL022238.2,24.966846,6.783219,2
ADAM11,23.006609,3.974281,8
IGF1,24.823997,6.1413693,5
CGAS,23.945965,6.0778303,8
WDSUB1,24.791471,2.7026668,8
ZNF296,22.032913,5.3716016,8
P3H1,22.008951,6.59831,2
AC016588.2,27.981024,4.9698806,8
COG5,23.93269,3.8155189,4
AC093797.1,23.644182,3.7440941,4
SLC16A10,19.776112,5.4274187,8
EP400,22.978733,7.5492268,2
AL021707.7,25.052414,8.8084,8
SHPRH,24.197388,6.4114966,1
ABCA4,24.794111,3.4657872,8
SFI1,22.566416,8.536515,2
OPN1SW,26.573002,4.559085,4
CAV3,22.896877,2.5750341,6
RFWD3,23.933361,8.111543,2
GHRLOS,25.321049,4.6834908,4
ZNF704,22.886997,8.992988,8
CREBRF,23.00075,2.6156747,4
TAF4,26.614069,8.261826,5
SOS1,25.847845,6.9304805,9
ARL17B,24.892317,8.5720215,0
TAGLN,25.780333,7.595929,1
TRAF5,23.721416,8.789886,2
AC245060.5,26.814499,5.6341166,9
BX284668.6,27.601696,6.6407905,0
ZNF608,26.357037,4.839005,3
TTBK2,26.98481,5.868686,7
DEGS1,21.58664,7.256333,2
TTPAL,24.242367,5.487086,1
MCM10,22.768518,9.806801,8
TARDBP,26.413227,7.361755,0
FNIP1,24.283161,2.029594,8
DNASE1,24.592133,6.0850353,2
ATXN2,26.517973,5.7546606,3
SOAT1,22.515024,6.8994093,2
MATN3,26.346407,6.793993,0
SYT12,25.876066,6.391381,0
C17orf78,25.334772,7.7420936,0
NSUN4,21.661148,4.2582903,8
MPRIP-AS1,27.37404,6.924307,8
LINC01352,25.699898,5.6327877,8
AC022182.2,21.949013,3.714094,8
PGA3,24.285223,2.7015514,8
PIGA,26.947323,7.279468,0
TMEM221,26.179924,8.193788,0
PEX5L,26.10719,6.586285,0
AC092794.2,25.89625,6.677233,0
NUPR1,21.731907,3.037068,6
ZNF622,21.858364,3.25301,6
EME2,23.83801,3.560681,4
ADGRG6,24.23867,5.361794,4
ARHGAP22,25.101616,5.019521,8
COL21A1,24.127483,2.4148242,4
MAVS,24.074917,6.210048,3
TTYH1,24.610153,4.990832,7
AMOTL2,24.865618,4.6180906,3
C1orf56,26.111124,7.815142,5
AC016746.1,27.88216,6.6454005,0
AL035427.1,23.322863,4.927978,4
WDR43,24.910313,4.854019,9
VPS4B,23.741495,7.333183,5
AL118556.1,24.275778,5.612173,8
HPS4,25.718655,5.000707,0
POU3F2,25.724888,7.2446256,0
ASAH2B,26.09456,5.069227,8
SLC18A2,27.36603,5.365175,7
ARTN,22.239504,2.7017667,8
ZNF441,27.231787,4.88113,7
FAM117B,24.123241,4.6979227,3
MLLT6,23.172693,7.288987,2
TUBB4B,22.258728,8.859614,8
WEE1,23.195343,9.187128,8
MGRN1,23.133291,6.5623493,2
AL590705.1,24.428331,6.746883,0
ZNF16,22.871923,5.1268344,8
FARP2,24.201002,8.471646,5
AC063944.3,24.917143,4.134217,7
CIITA,23.414158,4.584052,8
TXLNA,23.96477,7.8913145,5
GPCPD1,27.331924,3.7153685,8
COL6A3,23.335861,6.1113515,3
CHAC1,23.128185,3.9631367,8
ZNF707,22.916649,6.4326096,8
FOXH1,26.473671,4.8955126,8
TBKBP1,22.151966,3.3221836,6
LINC00895,26.197748,8.101741,8
OXNAD1,24.12479,8.605557,8
MEG8,23.286375,7.1900864,2
ADAM17,25.260681,6.7267394,3
RPH3AL,21.269476,4.285886,8
AL645504.1,25.68451,3.4135418,4
DIAPH2,21.014235,7.592476,8
AL035071.1,25.436728,4.382097,8
AL096803.3,24.772108,2.6865985,4
LINC01965,22.983845,7.36409,8
SCAF8,26.530718,7.117533,7
AC015802.4,25.425303,7.6598887,0
MEIS1-AS2,24.88984,5.2353024,7
AC136424.2,23.73623,6.1115923,8
PTCH1,24.653807,6.5158763,2
C5,27.614399,4.2718067,8
ZNF721,26.965868,4.892699,7
THY1,21.721148,7.280364,2
MT-ND4L,22.454206,6.5729914,2
OPRD1,25.427055,8.517178,0
NIPAL1,26.42452,7.0824018,0
TNFAIP8L1,25.171629,2.6826975,4
AC069277.1,25.4686,5.9848323,8
FMNL2,25.19171,7.044717,5
AL357568.1,25.409628,5.5561767,7
ZNF407,27.371094,4.9377704,3
AC009318.1,25.115952,8.44305,2
NAA25,24.864786,3.979115,7
KIRREL2,24.061138,3.1451178,8
SLC20A1,25.282331,8.275664,8
QSOX2,24.19587,4.441592,4
WDR76,22.097898,7.8688083,8
MCM8-AS1,27.115906,5.935291,8
UBAP2L,24.343401,8.122541,1
ANGEL2,24.831495,7.081638,5
GAPDH,19.795238,4.96598,8
CACNB1,23.533623,4.548127,8
PODXL,28.009655,6.4703946,0
C12orf73,22.209333,3.1113448,8
KPNA1,24.260883,8.658188,5
ANKRD45,27.236395,4.237126,8
GJB7,25.95622,6.747146,8
DGKB,25.426672,3.3065548,4
AC020916.1,23.989275,3.6733775,4
VPS54,26.085188,5.291196,3
WDR47,25.89489,6.480741,7
DNAJB1,22.582487,1.6044014,8
AC233280.1,24.674925,4.5318413,7
CFAP70,25.082258,5.735159,3
ZSCAN29,25.9305,5.7807894,3
AC011498.1,26.058367,4.1286526,4
AC087190.1,23.718237,4.160102,8
AC012065.3,25.490688,3.9278529,7
AC084824.5,25.155338,3.1083438,4
C21orf62-AS1,24.028856,7.242376,2
ABCG1,26.658136,6.205534,0
AL021068.1,25.537779,5.5733314,0
DPP9-AS1,23.306759,4.101702,8
NADK2-AS1,26.88296,6.745056,0
SLC12A9,23.839891,4.930115,7
HSPBAP1,25.153507,5.0208883,4
REC8,26.104471,4.207139,0
METTL7A,25.592714,6.077014,0
BEX2,22.206005,2.6412735,6
ARHGEF3,23.515093,3.2433407,4
IER5,22.575315,9.426066,8
CPXM1,21.931213,7.595836,2
ZMYM6,25.458643,4.8604093,3
CHRNG,25.655048,4.694377,8
PLK4,23.971098,9.205846,8
SH3D21,25.276577,6.4677286,7
ZNF654,27.085365,6.471344,1
MSH5,24.16431,7.784129,8
OCLM,25.395834,4.508162,4
RNF215,24.526726,7.8634214,8
AL590438.1,27.758606,5.9871864,0
ZNF329,25.906542,3.9686031,4
MIRLET7BHG,24.254478,8.410282,0
AL731537.1,26.325178,4.0912294,8
MTUS2,25.635424,5.556408,7
ZNF641,23.642284,5.274013,4
AL021453.1,25.445604,6.7509937,8
SETD6,24.11967,6.603562,4
IRAK1BP1,26.04652,7.5858135,7
AC068580.4,23.285849,4.410974,4
PUM2,25.029095,9.214851,0
ITGB6,27.934923,4.9137564,0
SEC23B,21.952784,6.750251,8
RDH5,20.411861,5.451281,8
AC004466.3,23.25729,5.1466455,4
AC027243.2,27.553442,5.8809433,0
AL022315.1,22.200241,5.8167243,8
STAT4,25.321968,6.4415483,0
FAM186A,26.498281,3.619532,4
COL16A1,20.930063,4.34975,8
KIF5C,27.011217,5.946318,7
AC112219.2,25.634247,3.3223753,4
MYL4,20.810307,4.9817305,8
VEGFA,22.28674,2.7352207,6
AC002550.1,22.945017,5.997217,2
EIF2B1,26.211313,7.5368404,7
ZNF300,25.630817,5.7577868,0
AC012568.1,27.301907,3.8640742,0
AC012368.1,26.821547,7.083689,8
TM4SF19,26.40632,6.5601583,7
COL5A3,24.184254,5.2187896,3
CIT,22.079271,10.583529,8
TCEA3,21.28251,5.4789352,8
USP16,23.559278,7.091276,2
HECW2,25.242487,7.819742,8
SLC35D1,26.057512,7.3933477,5
SLC26A6,24.01392,7.255507,2
MGARP,25.39501,3.0736108,4
CTSL,21.397383,3.6500182,6
AC110760.2,25.084259,3.4057589,4
LPIN2,26.29835,7.9740148,7
MCEE,22.485064,4.938088,2
XRN1,26.99571,6.4466662,3
ZNF493,25.836546,4.198373,7
LINC02396,27.462234,6.941463,8
NVL,25.769552,8.262483,5
AL121890.4,27.522718,6.9252567,0
DLST,19.564726,6.1836753,8
AC138028.4,26.779581,4.85186,0
PRR4,23.804853,5.863048,2
AC018638.7,26.128637,6.001252,0
PBLD,24.305872,4.8434978,7
EXOC5,25.983967,8.308039,0
DTX4,23.127163,5.3183875,2
ABHD3,25.599695,8.737779,8
CDCA7,20.908657,5.6772475,8
TAPT1-AS1,25.863585,6.8748784,7
SLC29A2,21.244297,3.3250532,6
AC016877.1,23.886507,5.3339734,0
TMEM245,21.612978,7.790685,8
TAF8,26.081812,5.518742,0
SASH1,22.968918,5.1456165,3
AC004490.1,23.61004,4.201337,4
TACC2,25.750492,4.4245586,3
LINC00624,27.391209,6.4109106,3
ARSG,22.448927,3.4134617,6
KIF27,26.296425,3.408819,4
NFRKB,24.101007,4.334623,4
REPS1,22.21791,3.5735126,8
FBXO33,23.482002,1.7660899,8
LRRTM3,24.421171,3.2231622,4
MOV10,21.570879,7.004438,8
JPT1,20.715668,7.773396,8
OTP,26.453346,4.7055798,0
TCF23,27.65025,6.0967426,0
L1CAM,21.302929,3.9622574,8
ECM2,27.169863,5.378128,0
LINC00954,22.243498,4.114216,6
CPNE7,21.382694,4.1108556,8
PLEKHA4,26.705233,6.4194694,3
E2F8,23.84962,9.815656,8
TAF1C,24.259413,3.3874824,4
LPCAT2,24.467052,5.36082,8
TUBA1C,-1.8742836,-0.3959459,8
AL513327.3,25.332926,8.783319,4
F11R,24.106932,8.575218,2
AC007365.1,26.98738,7.6242228,0
EPS15,24.89838,6.1433425,5
FAM76B,23.990835,8.552328,0
SP4,24.590252,8.151789,2
ARID4A,26.31443,4.9654465,0
NDUFAF7,23.578365,4.7489963,4
HERC1,25.40035,8.358503,5
ERV3-1,23.739353,5.75722,5
AF287957.1,26.96481,7.3678775,0
AL031772.1,27.491402,5.4855185,7
NEURL1B,21.79069,10.465067,8
AL606534.1,26.971226,7.191467,0
AC008543.5,26.101866,7.2633643,0
ASB16,24.24499,6.5931077,0
MARCH6,25.797192,6.5964937,8
VPS8,22.575474,3.3104954,6
RAB24,26.176939,8.16623,8
AF131216.1,23.763575,5.9807715,2
AMN,22.289541,4.3479357,4
ZNF217,24.663004,7.5109115,5
SOX1,22.926147,3.3676214,8
ATG4B,20.376968,5.9568534,8
SRPK1,21.450298,6.7573295,2
ARHGEF19,22.404654,4.892107,8
PHF3,26.438574,6.805995,5
PAX2,26.636702,3.6634197,4
DET1,22.296368,6.9669228,2
AL136980.1,22.743185,10.100913,8
ERLIN2,23.071161,6.450619,4
SEMA3F-AS1,24.913181,4.431257,7
SKP2,21.327707,6.0152535,8
AL031280.1,22.981087,5.8734555,8
CRB1,23.023127,5.424875,8
ENOSF1,20.885588,6.567959,2
POLR2J3-1,23.177935,8.287617,5
ST3GAL6,26.204412,5.8897,0
MYOM1,25.484985,8.959336,0
CDK5RAP3,20.566292,7.3486743,8
DYRK1A,27.095926,7.9834046,0
AC107958.2,26.536497,5.8837357,8
AC121247.1,25.60236,4.3309627,4
AC008040.5,27.560225,4.764372,0
LEMD3,25.84052,8.093065,5
RNF207,21.433483,4.88389,6
