x,y,population,cell_type,time
0.88579005,1.8667189,intermediate,intermediate,64.0
1.0117334,7.9103303,quiescent,quiescent,16.0
1.8529484,4.7520475,quiescent,quiescent,64.0
0.6868108,5.1469207,quiescent,quiescent,16.0
-2.7532306,11.338754,quiescent,quiescent,0.0
8.084431,4.4038296,proliferative,proliferative,80.0
-2.0008738,9.753588,quiescent,quiescent,0.0
-0.90182817,9.896995,quiescent,quiescent,0.0
5.146956,6.165599,proliferative,proliferative,64.0
0.8926287,5.9590235,intermediate,quiescent,16.0
5.9581213,1.50211,proliferative,proliferative,64.0
1.7686391,7.215892,quiescent,quiescent,0.0
4.3263545,2.3921492,quiescent,proliferative,32.0
7.958613,7.4606247,proliferative,proliferative,80.0
0.0124785965,1.6341811,intermediate,quiescent,32.0
-1.825186,9.400935,quiescent,quiescent,0.0
7.62814,1.0857812,proliferative,proliferative,80.0
4.979976,3.1489077,proliferative,proliferative,64.0
-0.084527284,7.795315,intermediate,quiescent,0.0
3.8588908,5.5149465,proliferative,intermediate,64.0
-1.2266632,2.7086687,intermediate,intermediate,48.0
-2.0727065,8.6058855,quiescent,quiescent,0.0
-0.93885165,2.399527,intermediate,intermediate,48.0
0.65582883,2.2025812,intermediate,intermediate,48.0
-0.3475136,5.9353533,quiescent,quiescent,16.0
-0.2844162,0.25097635,intermediate,intermediate,48.0
-2.0272343,6.6209855,quiescent,quiescent,16.0
0.48276076,6.0136313,intermediate,quiescent,16.0
0.8434969,0.67939687,intermediate,intermediate,64.0
1.4001553,5.5842853,intermediate,quiescent,16.0
-2.0106964,10.014971,quiescent,quiescent,0.0
-3.0582814,10.407441,quiescent,quiescent,0.0
7.4025154,2.4963317,proliferative,proliferative,64.0
0.52444947,3.3901112,intermediate,intermediate,48.0
5.814083,7.989356,proliferative,proliferative,80.0
3.0049877,-1.1593366,intermediate,intermediate,48.0
-0.7401809,2.025506,intermediate,intermediate,32.0
0.8193827,4.4263,intermediate,intermediate,48.0
4.6755443,1.1526703,intermediate,proliferative,48.0
3.5491621,6.72599,proliferative,proliferative,48.0
2.1763456,-0.049196836,intermediate,intermediate,48.0
8.424402,8.105377,proliferative,proliferative,80.0
7.119423,3.9125016,proliferative,proliferative,80.0
6.455449,1.8117658,proliferative,proliferative,64.0
-0.7918131,2.7815626,intermediate,intermediate,64.0
-2.2137709,9.262656,quiescent,quiescent,0.0
1.8034884,8.697144,quiescent,quiescent,16.0
0.3225426,7.8365116,quiescent,quiescent,0.0
-2.3978868,12.111884,quiescent,quiescent,16.0
3.2226286,4.9017677,proliferative,intermediate,64.0
-0.09197317,5.498518,quiescent,quiescent,16.0
8.738702,4.778127,proliferative,proliferative,80.0
5.920338,2.6028302,proliferative,proliferative,64.0
8.762449,4.852681,proliferative,proliferative,80.0
7.815851,4.415012,proliferative,proliferative,80.0
-2.574506,9.757566,quiescent,quiescent,0.0
6.105329,8.444894,proliferative,proliferative,80.0
2.5373497,-0.38291085,intermediate,intermediate,48.0
4.3795633,2.0778728,intermediate,proliferative,48.0
-0.4150118,8.784945,quiescent,quiescent,0.0
1.23394,4.7306113,quiescent,quiescent,16.0
3.4223883,1.1324741,intermediate,intermediate,48.0
3.2656355,-1.3644607,intermediate,intermediate,48.0
-2.1057093,2.1941693,intermediate,intermediate,64.0
0.3815163,6.8539753,intermediate,quiescent,16.0
1.5382093,6.269438,intermediate,quiescent,16.0
1.6564562,1.5641698,intermediate,intermediate,32.0
7.504155,7.1854653,proliferative,proliferative,80.0
1.3381485,2.7130113,intermediate,intermediate,48.0
-1.2843869,9.565584,quiescent,quiescent,0.0
3.50198,2.3053157,intermediate,proliferative,32.0
7.8306265,2.8271997,proliferative,proliferative,80.0
2.5670593,0.72453576,intermediate,intermediate,48.0
3.483221,1.6276639,intermediate,proliferative,32.0
-1.3039559,2.1446521,intermediate,intermediate,48.0
5.1036863,6.839683,proliferative,proliferative,64.0
0.92587596,1.6255947,intermediate,intermediate,64.0
-0.5090439,2.0315993,intermediate,intermediate,32.0
-2.1562667,9.050984,quiescent,quiescent,0.0
5.850211,2.9514482,proliferative,proliferative,64.0
-1.6484597,9.765282,quiescent,quiescent,0.0
-0.41305518,2.7401342,intermediate,intermediate,32.0
-2.3813927,8.583729,quiescent,quiescent,0.0
0.20451172,-0.24938671,intermediate,intermediate,32.0
1.3773384,5.1446676,intermediate,quiescent,32.0
-2.460116,9.186975,intermediate,quiescent,0.0
7.471654,3.7809417,proliferative,proliferative,80.0
1.0788783,2.3724408,intermediate,intermediate,48.0
6.7981496,8.588959,proliferative,proliferative,80.0
5.696878,5.9293094,proliferative,proliferative,16.0
8.005514,8.391131,proliferative,proliferative,80.0
-1.8990113,1.4868343,intermediate,intermediate,32.0
0.21177623,4.668177,intermediate,quiescent,16.0
0.61718345,3.6531427,intermediate,intermediate,48.0
-2.222152,9.623809,quiescent,quiescent,0.0
2.1340036,1.9988079,intermediate,intermediate,64.0
1.603018,7.4659953,intermediate,quiescent,16.0
-1.8966359,9.196869,quiescent,quiescent,0.0
0.93119365,-0.417681,intermediate,intermediate,48.0
0.9220751,5.457481,intermediate,quiescent,32.0
2.8769302,6.893279,proliferative,proliferative,48.0
-1.4382352,9.077179,quiescent,quiescent,0.0
0.50880903,0.26721695,intermediate,intermediate,32.0
-3.0166264,10.224808,quiescent,quiescent,16.0
1.3444829,5.483551,quiescent,intermediate,32.0
-0.8730592,1.3416879,intermediate,intermediate,32.0
0.12954743,1.2113879,intermediate,intermediate,32.0
6.3817263,8.679045,proliferative,proliferative,80.0
-2.5904791,11.092876,quiescent,quiescent,16.0
-2.1870427,9.105201,quiescent,quiescent,0.0
-1.7261342,9.541821,quiescent,quiescent,0.0
1.4352347,-0.25521713,intermediate,intermediate,64.0
0.24812143,3.9510496,intermediate,intermediate,64.0
-1.3570161,3.1105118,intermediate,intermediate,64.0
3.6744664,0.26251164,intermediate,intermediate,48.0
0.54036605,8.752033,quiescent,quiescent,0.0
3.2094002,1.5525262,intermediate,intermediate,64.0
2.3442748,7.0678744,intermediate,quiescent,16.0
-1.3100168,10.097401,quiescent,quiescent,0.0
-0.92454803,3.330405,intermediate,intermediate,48.0
5.510299,7.3213687,proliferative,proliferative,80.0
-0.2344092,2.1765416,intermediate,intermediate,32.0
-3.0282125,10.388784,quiescent,quiescent,16.0
1.486771,9.258892,quiescent,quiescent,0.0
6.863444,0.7545748,proliferative,proliferative,64.0
2.0630982,-1.3387169,intermediate,intermediate,48.0
7.221975,9.140323,proliferative,proliferative,80.0
-0.2403892,8.019894,quiescent,quiescent,0.0
-0.88790536,5.1821265,intermediate,quiescent,16.0
1.2316474,1.9106013,quiescent,intermediate,48.0
0.8871941,5.285542,intermediate,quiescent,32.0
-2.0579896,12.261125,intermediate,quiescent,0.0
8.380877,7.959691,proliferative,proliferative,80.0
3.439244,5.0255566,proliferative,intermediate,80.0
-0.5018659,7.15871,quiescent,quiescent,16.0
8.949196,6.2774673,proliferative,proliferative,80.0
-1.3618835,10.138019,intermediate,quiescent,0.0
6.740439,2.974142,proliferative,proliferative,64.0
-2.501612,7.513245,quiescent,quiescent,16.0
2.610701,3.061749,intermediate,intermediate,48.0
5.137099,2.6541426,proliferative,proliferative,64.0
-1.73385,12.277304,intermediate,quiescent,0.0
4.1254005,2.215274,proliferative,proliferative,48.0
1.7908127,3.894588,intermediate,intermediate,32.0
-2.1730652,1.9597821,intermediate,quiescent,16.0
8.462202,8.195716,proliferative,proliferative,80.0
2.9455,-1.1194074,quiescent,intermediate,32.0
7.8382177,7.7611175,proliferative,proliferative,80.0
5.942489,1.754493,proliferative,proliferative,64.0
2.7909935,-0.4121476,intermediate,intermediate,48.0
8.12836,4.3967175,proliferative,proliferative,64.0
0.20319036,3.7870603,intermediate,intermediate,64.0
-2.3836145,12.028274,quiescent,quiescent,0.0
4.9599214,-0.2477756,proliferative,proliferative,64.0
5.946484,0.14488977,proliferative,proliferative,80.0
-2.530954,9.945319,quiescent,quiescent,0.0
-0.8193897,2.27011,intermediate,intermediate,64.0
5.1885853,0.4564094,proliferative,proliferative,80.0
2.8233993,-0.80723494,intermediate,intermediate,48.0
-2.1897845,2.8903377,intermediate,intermediate,64.0
2.9837124,2.2602503,intermediate,intermediate,48.0
-0.45825085,2.8623848,intermediate,intermediate,64.0
4.7631817,6.4090114,proliferative,proliferative,48.0
8.894667,6.1032233,proliferative,proliferative,80.0
-1.2952313,2.373525,intermediate,intermediate,32.0
-1.184106,2.4765825,intermediate,intermediate,64.0
3.2082736,2.6938705,intermediate,intermediate,64.0
-2.8267667,8.976999,quiescent,quiescent,0.0
-0.9583959,0.31245592,intermediate,intermediate,32.0
6.0842686,2.4332712,proliferative,proliferative,80.0
-2.8859954,9.755897,quiescent,quiescent,0.0
-0.15156534,4.031558,intermediate,intermediate,16.0
2.4777172,1.5332879,intermediate,proliferative,48.0
2.7862875,0.8253297,intermediate,intermediate,48.0
1.0366125,7.776076,intermediate,quiescent,0.0
0.53591913,8.44995,quiescent,quiescent,0.0
-2.7915132,8.153602,quiescent,quiescent,0.0
0.46976504,2.0039325,intermediate,intermediate,48.0
5.916433,4.4494686,proliferative,proliferative,32.0
8.76025,4.7660627,proliferative,proliferative,80.0
-1.5532542,8.154091,quiescent,quiescent,0.0
1.2398257,9.667397,quiescent,quiescent,0.0
2.4297092,1.0521342,intermediate,intermediate,32.0
1.5719551,0.64304405,intermediate,intermediate,32.0
-2.0913558,7.313694,quiescent,quiescent,16.0
0.5480826,6.6742053,quiescent,quiescent,16.0
6.3270965,8.116429,proliferative,proliferative,80.0
-0.34298855,8.722985,quiescent,quiescent,0.0
3.3335326,1.088886,proliferative,proliferative,64.0
6.582169,3.187408,proliferative,proliferative,64.0
2.0005653,-0.55570614,intermediate,intermediate,48.0
5.189189,7.1196265,proliferative,proliferative,80.0
0.9644304,4.3161216,quiescent,intermediate,32.0
2.9830716,-0.7599212,intermediate,intermediate,48.0
-1.8805392,3.7433484,intermediate,quiescent,16.0
6.007039,5.328251,proliferative,proliferative,64.0
8.50424,4.2873363,proliferative,proliferative,80.0
-1.3471993,9.441041,quiescent,quiescent,0.0
1.7873257,8.356989,intermediate,quiescent,0.0
7.8278527,4.638219,proliferative,proliferative,80.0
-2.1308985,11.072192,quiescent,quiescent,0.0
5.060691,6.378607,proliferative,proliferative,16.0
0.79367,7.680978,intermediate,quiescent,0.0
-1.6068317,4.848164,intermediate,quiescent,16.0
7.7723007,2.7210493,proliferative,proliferative,64.0
7.321912,8.707472,proliferative,proliferative,80.0
1.284017,2.024326,intermediate,intermediate,48.0
-2.7765164,9.356442,quiescent,quiescent,0.0
2.2787654,-0.58411574,intermediate,intermediate,64.0
3.202918,0.24620005,intermediate,intermediate,48.0
0.6656437,4.741783,quiescent,quiescent,16.0
-2.4836,7.753532,quiescent,quiescent,0.0
8.7775755,6.4704547,proliferative,proliferative,80.0
-0.6131257,2.6177406,quiescent,intermediate,48.0
-2.6594908,8.943234,quiescent,quiescent,0.0
-2.0138664,5.1011133,intermediate,quiescent,48.0
8.389813,4.4196453,proliferative,proliferative,80.0
-1.0198638,9.5532255,quiescent,quiescent,0.0
8.678978,3.412115,proliferative,proliferative,80.0
2.7669406,3.198183,intermediate,intermediate,64.0
2.3363335,7.1834383,intermediate,quiescent,16.0
-0.4084031,1.0912963,intermediate,quiescent,16.0
2.5656006,1.7327061,intermediate,intermediate,48.0
2.2529693,0.086639725,intermediate,intermediate,64.0
-1.8339373,10.741889,quiescent,quiescent,16.0
0.45405924,1.6252043,intermediate,intermediate,48.0
3.0320213,1.1049464,intermediate,intermediate,32.0
6.790566,7.981821,proliferative,proliferative,80.0
4.060521,0.69265425,intermediate,proliferative,48.0
-2.3560994,9.86344,quiescent,quiescent,0.0
-2.3204117,5.796665,intermediate,quiescent,16.0
0.11797748,0.26266137,quiescent,intermediate,48.0
0.32389563,5.226784,intermediate,quiescent,16.0
5.5117807,1.6167228,proliferative,proliferative,48.0
0.1091749,5.613481,quiescent,quiescent,16.0
0.14830862,8.46018,quiescent,quiescent,0.0
1.4213477,0.95581377,intermediate,intermediate,48.0
-1.2410963,10.140441,quiescent,quiescent,0.0
-1.6770526,12.378329,intermediate,quiescent,0.0
2.3709042,-0.5442374,intermediate,intermediate,64.0
0.20202541,0.2344841,intermediate,intermediate,48.0
5.3058968,2.683433,proliferative,proliferative,64.0
-0.8039388,1.5659478,intermediate,intermediate,48.0
2.1092973,4.2314177,proliferative,intermediate,64.0
8.539999,2.2273364,proliferative,proliferative,80.0
-2.376431,8.003879,quiescent,quiescent,0.0
3.0491738,2.882448,intermediate,proliferative,48.0
-0.031654876,7.442374,quiescent,quiescent,16.0
-0.70337015,5.4626513,quiescent,quiescent,16.0
0.49528998,1.5250473,intermediate,intermediate,48.0
-1.4800177,8.803354,quiescent,quiescent,0.0
8.375238,3.4566164,proliferative,proliferative,64.0
0.8603884,8.493678,intermediate,quiescent,0.0
1.856633,3.548892,intermediate,intermediate,48.0
7.6145325,7.399393,proliferative,proliferative,80.0
4.1135263,-0.34455428,intermediate,intermediate,48.0
4.721347,1.7274885,intermediate,proliferative,48.0
6.8869443,2.2431376,proliferative,proliferative,64.0
-1.6105314,10.564159,quiescent,quiescent,0.0
0.15443425,5.252084,quiescent,quiescent,16.0
-1.9199,10.273033,quiescent,quiescent,0.0
-1.7294077,9.201297,quiescent,quiescent,0.0
0.43962285,-0.3198816,intermediate,intermediate,32.0
1.2900114,8.973822,quiescent,quiescent,0.0
-1.2788422,6.8642683,quiescent,quiescent,16.0
-1.5587294,6.6379805,quiescent,quiescent,16.0
0.5299176,2.5232956,intermediate,intermediate,48.0
2.7225506,2.61453,intermediate,intermediate,48.0
-0.8493874,1.4613435,intermediate,intermediate,48.0
0.0954612,3.87979,quiescent,quiescent,32.0
1.3640714,6.5646935,intermediate,quiescent,16.0
0.013315955,1.6253277,intermediate,quiescent,16.0
-1.9396641,1.5167847,intermediate,intermediate,64.0
3.7775102,2.2786467,intermediate,proliferative,64.0
0.5728237,-0.276068,quiescent,intermediate,32.0
-1.354661,9.996818,quiescent,quiescent,0.0
0.04822164,0.78658444,intermediate,intermediate,32.0
4.543503,0.97367823,intermediate,proliferative,64.0
7.197284,8.526754,proliferative,proliferative,80.0
-0.26185265,8.053324,quiescent,quiescent,16.0
-0.6247805,1.5440888,intermediate,intermediate,32.0
-2.3958223,3.3292592,intermediate,quiescent,16.0
-2.4149625,8.7224,quiescent,quiescent,0.0
-1.0044597,7.6217513,quiescent,quiescent,0.0
-0.77732766,8.521734,quiescent,quiescent,0.0
-2.0776184,2.4156234,quiescent,intermediate,32.0
5.343621,6.5997176,proliferative,proliferative,16.0
2.7440045,-0.42218027,intermediate,intermediate,48.0
-0.4097576,0.6110693,intermediate,intermediate,32.0
2.423843,7.196315,intermediate,quiescent,16.0
4.002608,5.560009,proliferative,proliferative,80.0
-3.3065886,9.127035,quiescent,quiescent,0.0
0.75681686,4.7241135,intermediate,quiescent,16.0
7.734276,4.002253,proliferative,proliferative,80.0
-2.4655921,11.762741,intermediate,quiescent,0.0
-1.7810023,12.006784,intermediate,quiescent,0.0
1.3716252,0.01680709,intermediate,intermediate,48.0
0.37531993,3.6140068,intermediate,quiescent,16.0
6.329174,2.9588218,proliferative,proliferative,80.0
-1.7566932,1.6552335,intermediate,intermediate,80.0
7.4115567,1.4853048,proliferative,proliferative,80.0
2.0729501,0.8563373,intermediate,intermediate,64.0
5.1661654,1.471334,proliferative,proliferative,48.0
1.349908,4.4192905,intermediate,quiescent,16.0
8.7436,3.5495608,proliferative,proliferative,80.0
-1.0035465,1.8454556,intermediate,intermediate,32.0
5.210888,2.703986,proliferative,proliferative,80.0
0.8939866,5.7756925,intermediate,quiescent,16.0
0.48759544,2.0362375,intermediate,intermediate,48.0
8.061835,5.3731756,proliferative,proliferative,80.0
2.7918603,-0.56230414,intermediate,intermediate,48.0
3.198382,-0.8112019,intermediate,intermediate,48.0
7.457631,2.339272,proliferative,proliferative,80.0
5.3090906,2.156421,proliferative,proliferative,64.0
6.552138,8.417339,proliferative,proliferative,80.0
-1.107816,0.41867104,quiescent,intermediate,32.0
8.456582,4.3459563,proliferative,proliferative,64.0
-1.6562474,1.0154517,quiescent,quiescent,32.0
-1.3362585,0.9284993,intermediate,quiescent,16.0
1.2162725,4.251842,quiescent,quiescent,32.0
0.85329914,1.1948807,intermediate,intermediate,64.0
6.1833625,5.0281405,proliferative,proliferative,64.0
8.268227,1.6090492,proliferative,proliferative,80.0
3.9245164,2.1311078,quiescent,proliferative,48.0
2.9223552,-0.33314264,intermediate,intermediate,48.0
-2.0896358,1.9292654,intermediate,intermediate,64.0
6.869939,2.8211198,proliferative,proliferative,64.0
2.3189843,5.308597,intermediate,intermediate,16.0
-1.1252366,6.0769978,quiescent,quiescent,16.0
0.12748961,1.8058077,intermediate,intermediate,32.0
3.357468,-1.2807384,intermediate,intermediate,48.0
-1.3856754,3.38051,intermediate,intermediate,48.0
0.2475399,3.0705998,intermediate,intermediate,32.0
4.2246323,6.34556,proliferative,proliferative,80.0
-1.1594622,8.542493,quiescent,quiescent,0.0
3.0559921,-0.81767964,intermediate,intermediate,48.0
2.8824315,4.970741,proliferative,intermediate,64.0
0.657604,8.401014,quiescent,quiescent,0.0
2.0264304,3.2769408,intermediate,intermediate,48.0
1.9512595,7.1078625,intermediate,quiescent,16.0
0.54582554,7.8559303,intermediate,quiescent,0.0
4.1765184,6.0748663,proliferative,proliferative,80.0
-1.4100671,2.321667,intermediate,intermediate,48.0
7.1364775,3.4763072,proliferative,proliferative,80.0
-0.17839901,5.0237746,intermediate,quiescent,16.0
0.4496808,4.9006352,intermediate,quiescent,16.0
7.64494,2.7472503,proliferative,proliferative,80.0
4.7588425,7.132181,proliferative,proliferative,80.0
5.1921396,1.14276,proliferative,proliferative,48.0
7.3123956,4.8630586,proliferative,proliferative,80.0
-1.5112541,5.902344,quiescent,intermediate,32.0
6.7290335,3.8112152,proliferative,proliferative,80.0
-0.2672312,2.128873,intermediate,intermediate,48.0
-0.75927985,10.06003,quiescent,quiescent,0.0
2.4630458,4.284113,proliferative,intermediate,32.0
6.400235,2.7124124,proliferative,proliferative,80.0
0.029662544,6.5902944,intermediate,quiescent,16.0
-0.107142456,3.8676536,intermediate,quiescent,16.0
1.3393581,3.5171676,intermediate,intermediate,64.0
-2.2047994,8.747701,quiescent,quiescent,0.0
0.24984805,1.6848692,intermediate,intermediate,32.0
-2.6186085,9.018219,quiescent,quiescent,0.0
0.16830611,7.9110656,quiescent,quiescent,0.0
-2.3415945,8.613952,quiescent,quiescent,0.0
-1.5247792,2.458983,intermediate,intermediate,64.0
-0.0897346,1.5060545,intermediate,intermediate,48.0
5.652729,1.5348219,proliferative,proliferative,64.0
